datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid 
6050|20170114|00105151576|11|1|1305883
6050|20170114|00105151576|12|1|1305883
6050|20170114|00105151575|11|1|1305882
6050|20170114|00105151575|9||1305882
6050|20170114|00105151575|12|1|1305882
6050|20170114|00105151574|11|1|1305881
6050|20170114|00105151574|9||1305881
6050|20170114|00105151574|12|1|1305881
6050|20170114|00105151573|11|1|1305880
6050|20170114|00105151573|12|1|1305880
6050|20170114|00105151570|11|1|1305877
6050|20170114|00105151570|12|1|1305877
6050|20170114|00105151570|9||1305877
6050|20170114|00105151572|11|1|1305879
6050|20170114|00105151572|9||1305879
6050|20170114|00105151572|12|1|1305879
6050|20170114|00105151569|11|1|1305876
6050|20170114|00105151569|12|1|1305876
6050|20170114|00105151569|9||1305876
6050|20170114|00105151567|11|1|1305874
6050|20170114|00105151567|12|1|1305874
6050|20170114|00105151567|9||1305874
6050|20170114|00105151571|11|1|1305878
6050|20170114|00105151571|12|1|1305878
6050|20170114|00105151554|11|1|1305861
6050|20170114|00105151554|12|1|1305861
6050|20170114|00105151554|9||1305861
6050|20170114|00105151568|9||1305875
6050|20170114|00105151568|11|1|1305875
6050|20170114|00105151568|12|1|1305875
6050|20170114|00105151565|11|1|1305872
6050|20170114|00105151565|12|1|1305872
6050|20170114|00105151565|9||1305872
6050|20170114|00105151563|11|1|1305869
6050|20170114|00105151563|9||1305869
6050|20170114|00105151563|12|1|1305869
6050|20170114|00105151562|11|1|1305870
6050|20170114|00105151562|9||1305870
6050|20170114|00105151562|12|1|1305870
6050|20170114|00105151566|11|1|1305873
6050|20170114|00105151566|12|1|1305873
6050|20170114|00105151564|9||1305871
6050|20170114|00105151564|11|1|1305871
6050|20170114|00105151564|12|1|1305871
6050|20170114|00105151560|11|1|1305867
6050|20170114|00105151560|12|1|1305867
6050|20170114|00105151561|11|1|1305868
6050|20170114|00105151561|12|1|1305868
6050|20170114|00105151558|11|1|1305865
6050|20170114|00105151558|9||1305865
6050|20170114|00105151558|12|1|1305865
6050|20170114|00105151557|11|1|1305864
6050|20170114|00105151557|9||1305864
6050|20170114|00105151557|12|1|1305864
6050|20170114|00105151555|11|1|1305862
6050|20170114|00105151555|12|1|1305862
6050|20170114|00105151555|9||1305862
6050|20170114|00105151551|11|1|1305857
6050|20170114|00105151551|9||1305857
6050|20170114|00105151551|12|1|1305857
6050|20170114|00105151550|11|1|1305858
6050|20170114|00105151550|9||1305858
6050|20170114|00105151550|12|1|1305858
6050|20170114|00105151556|11|1|1305863
6050|20170114|00105151556|12|1|1305863
6050|20170114|00105151556|9||1305863
6050|20170114|00105151357|11|1|1305648
6050|20170114|00105151357|12|1|1305648
6050|20170114|00105151357|9||1305648
6050|20170114|00105151553|11|1|1305860
6050|20170114|00105151553|9||1305860
6050|20170114|00105151553|12|1|1305860
6050|20170114|00105151552|11|1|1305859
6050|20170114|00105151552|9||1305859
6050|20170114|00105151552|12|1|1305859
6050|20170114|00105151548|11|1|1305855
6050|20170114|00105151548|9||1305855
6050|20170114|00105151548|12|1|1305855
6050|20170114|00105151549|11|1|1305856
6050|20170114|00105151549|9||1305856
6050|20170114|00105151549|12|1|1305856
6050|20170114|00105151544|11|1|1305851
6050|20170114|00105151544|12|1|1305851
6050|20170114|00105151544|9||1305851
6050|20170114|00105151543|11|1|1305850
6050|20170114|00105151543|12|1|1305850
6050|20170114|00105151543|9||1305850
6050|20170114|00105151542|11|1|1305849
6050|20170114|00105151542|9||1305849
6050|20170114|00105151542|12|1|1305849
6050|20170114|00105151540|11|1|1305847
6050|20170114|00105151540|12|1|1305847
6050|20170114|00105151540|9||1305847
6050|20170114|00105151539|11|1|1305846
6050|20170114|00105151539|12|1|1305846
6050|20170114|00105151539|9||1305846
6050|20170114|00105151538|11|1|1305845
6050|20170114|00105151538|9||1305845
6050|20170114|00105151538|12|1|1305845
6050|20170114|00105151537|11|1|1305844
6050|20170114|00105151537|12|1|1305844
6050|20170114|00105151537|9||1305844
6050|20170114|00105151536|11|1|1305842
6050|20170114|00105151536|12|1|1305842
6050|20170114|00105151536|9||1305842
6050|20170114|00105151535|9||1305841
6050|20170114|00105151535|11|1|1305841
6050|20170114|00105151535|12|1|1305841
6050|20170114|00105089849|11|1|1305843
6050|20170114|00105089849|9||1305843
6050|20170114|00105089849|12|1|1305843
6050|20170114|00105151534|12|2|1305840
6050|20170114|00105151534|11|1|1305839
6050|20170114|00105151534|12|1|1305839
6050|20170114|00105151533|11|1|1305838
6050|20170114|00105151533|12|1|1305838
6050|20170114|00105151533|9||1305838
6050|20170114|00105151530|11|1|1305835
6050|20170114|00105151530|12|1|1305835
6050|20170114|00105151530|9||1305835
6050|20170114|00105151531|9||1305836
6050|20170114|00105151531|11|1|1305836
6050|20170114|00105151531|12|1|1305836
6050|20170114|00105151529|11|1|1305834
6050|20170114|00105151529|12|1|1305834
6050|20170114|00105151529|9||1305834
6050|20170114|00105151512|9||1305813
6050|20170114|00105151512|11|1|1305813
6050|20170114|00105151512|12|2|1305814
6050|20170114|00105151512|12|1|1305813
6050|20170114|00105151527|11|1|1305832
6050|20170114|00105151527|12|1|1305832
6050|20170114|00105151527|9||1305832
6050|20170114|00105151528|11|1|1305833
6050|20170114|00105151528|12|1|1305833
6050|20170114|00105151528|9||1305833
6050|20170114|00105151526|11|1|1305831
6050|20170114|00105151526|12|1|1305831
6050|20170114|00105151524|11|1|1305828
6050|20170114|00105151524|12|1|1305827
6050|20170114|00105151520|9||1305823
6050|20170114|00105151520|11|1|1305823
6050|20170114|00105151520|12|1|1305823
6050|20170114|00105151522|11|1|1305824
6050|20170114|00105151522|12|1|1305824
6050|20170114|00105151521|11|1|1305825
6050|20170114|00105151521|12|1|1305825
6050|20170114|00105151523|11|1|1305826
6050|20170114|00105151523|12|1|1305826
6050|20170114|00105151517|11|1|1305820
6050|20170114|00105151517|12|1|1305820
6050|20170114|00105151517|9||1305820
6050|20170114|00105151518|11|1|1305821
6050|20170114|00105151518|12|1|1305821
6050|20170114|00105151516|11|1|1305819
6050|20170114|00105151516|12|1|1305819
6050|20170114|00105151516|9||1305819
6050|20170114|00105151514|11|1|1305817
6050|20170114|00105151514|12|1|1305817
6050|20170114|00105151514|10|1|1305817
6050|20170114|00105151514|9||1305817
6050|20170114|00105151515|11|1|1305818
6050|20170114|00105151515|12|1|1305818
6050|20170114|00105151513|11|1|1305816
6050|20170114|00105151513|12|1|1305816
6050|20170114|00105144649|11|1|1305815
6050|20170114|00105144649|9||1305815
6050|20170114|00105144649|12|1|1305815
6050|20170114|00105151511|11|1|1305812
6050|20170114|00105151511|12|1|1305812
6050|20170114|00105151510|9||1305811
6050|20170114|00105151510|11|1|1305811
6050|20170114|00105151510|12|1|1305811
6050|20170114|00105151509|9||1305810
6050|20170114|00105151509|11|1|1305810
6050|20170114|00105151509|12|1|1305810
6050|20170114|00105151474|11|1|1305773
6050|20170114|00105151474|12|1|1305773
6050|20170114|00105151474|9||1305773
6050|20170114|00105151507|9||1305808
6050|20170114|00105151507|11|1|1305808
6050|20170114|00105151507|12|1|1305808
6050|20170114|00105151508|9||1305809
6050|20170114|00105151508|11|1|1305809
6050|20170114|00105151508|12|1|1305809
6050|20170114|00105151485|9||1305785
6050|20170114|00105151485|11|1|1305785
6050|20170114|00105151485|12|1|1305785
6050|20170114|00105151506|11|1|1305807
6050|20170114|00105151506|9||1305807
6050|20170114|00105151506|12|1|1305807
6050|20170114|00105151505|11|1|1305806
6050|20170114|00105151505|12|1|1305806
6050|20170114|00105151505|9||1305806
6050|20170114|00105151504|9||1305805
6050|20170114|00105151504|11|1|1305805
6050|20170114|00105151504|12|1|1305805
6050|20170114|00105149104|11|1|1303141
6050|20170114|00105149104|12|1|1303141
6050|20170114|00105149104|9||1303141
6050|20170114|00105151502|11|1|1305803
6050|20170114|00105151502|12|1|1305803
6050|20170114|00105151502|9||1305803
6050|20170114|00105151503|11|1|1305804
6050|20170114|00105151503|12|1|1305804
6050|20170114|00105151501|11|1|1305802
6050|20170114|00105151501|9||1305802
6050|20170114|00105151501|12|1|1305802
6050|20170114|00105151500|9||1305801
6050|20170114|00105151500|11|1|1305801
6050|20170114|00105151500|12|1|1305801
6050|20170114|00105151499|11|1|1305800
6050|20170114|00105151499|12|1|1305800
6050|20170114|00105151499|9||1305800
6050|20170114|00105146898|11|1|1300532
6050|20170114|00105146898|12|1|1300532
6050|20170114|00105146898|9||1300532
6050|20170114|00105151498|11|1|1305799
6050|20170114|00105151498|12|1|1305799
6050|20170114|00105151498|9||1305799
6050|20170114|00105151497|11|1|1305798
6050|20170114|00105151497|12|1|1305798
6050|20170114|00105151497|9||1305798
6050|20170114|00105151496|11|1|1305797
6050|20170114|00105151496|12|1|1305797
6050|20170114|00105151495|11|1|1305796
6050|20170114|00105151495|12|1|1305796
6050|20170114|00105151495|9||1305796
6050|20170114|00105146907|11|1|1300541
6050|20170114|00105146907|12|1|1300541
6050|20170114|00105146907|9||1300541
6050|20170114|00105150941|11|1|1305197
6050|20170114|00105150941|12|1|1305197
6050|20170114|00105150941|9||1305197
6050|20170114|00105151493|11|1|1305794
6050|20170114|00105151493|12|1|1305794
6050|20170114|00105151494|11|1|1305795
6050|20170114|00105151494|12|1|1305795
6050|20170114|00105151491|11|1|1305792
6050|20170114|00105151491|12|1|1305792
6050|20170114|00105151491|9||1305792
6050|20170114|00105151489|9||1305790
6050|20170114|00105151489|11|1|1305790
6050|20170114|00105151489|12|1|1305790
6050|20170114|00105151490|11|1|1305791
6050|20170114|00105151490|12|1|1305791
6050|20170114|00105151488|11|1|1305789
6050|20170114|00105151488|12|1|1305789
6050|20170114|00105151488|9||1305789
6050|20170114|00105139698|11|1|1305788
6050|20170114|00105139698|9||1305788
6050|20170114|00105139698|12|1|1305788
6050|20170114|00105151487|11|1|1305787
6050|20170114|00105151487|12|1|1305787
6050|20170114|00105151486|11|1|1305786
6050|20170114|00105151486|12|1|1305786
6050|20170114|00105151483|11|1|1305783
6050|20170114|00105151483|12|1|1305783
6050|20170114|00105135687|11|1|1288118
6050|20170114|00105135687|9||1288118
6050|20170114|00105135687|12|1|1288118
6050|20170114|00105151484|11|1|1305784
6050|20170114|00105151484|12|1|1305784
6050|20170114|00105151482|11|1|1305782
6050|20170114|00105151482|12|1|1305782
6050|20170114|00105151481|9||1305781
6050|20170114|00105151481|11|1|1305781
6050|20170114|00105151481|12|1|1305781
6050|20170114|00105150766|9||1305011
6050|20170114|00105150766|11|1|1305011
6050|20170114|00105150766|12|1|1305011
6050|20170114|00105151478|9||1305778
6050|20170114|00105151478|11|1|1305778
6050|20170114|00105151478|12|1|1305778
6050|20170114|00105148284|11|1|1304810
6050|20170114|00105148284|9||1304811
6050|20170114|00105148284|12|1|1304810
6050|20170114|00105151479|11|1|1305779
6050|20170114|00105151479|12|1|1305779
6050|20170114|00105151477|9||1305777
6050|20170114|00105151477|11|1|1305777
6050|20170114|00105151477|12|1|1305777
6050|20170114|00105151419|9||1305717
6050|20170114|00105151419|11|1|1305717
6050|20170114|00105151419|12|1|1305717
6050|20170114|00105151476|11|1|1305776
6050|20170114|00105151476|12|1|1305776
6050|20170114|00105151475|12|2|1305775
6050|20170114|00105151475|11|1|1305774
6050|20170114|00105151475|12|1|1305774
6050|20170114|00105151473|9||1305772
6050|20170114|00105151473|11|1|1305772
6050|20170114|00105151473|12|1|1305772
6050|20170114|00105151472|11|1|1305771
6050|20170114|00105151472|9||1305771
6050|20170114|00105151472|12|1|1305771
6050|20170114|00105151470|11|1|1305769
6050|20170114|00105151470|12|1|1305769
6050|20170114|00105151470|9||1305769
6050|20170114|00105151471|11|1|1305770
6050|20170114|00105151471|9||1305770
6050|20170114|00105151471|12|1|1305770
6050|20170114|00105151469|9||1305768
6050|20170114|00105151469|11|1|1305768
6050|20170114|00105151469|12|1|1305768
6050|20170114|00105151468|9||1305767
6050|20170114|00105151468|11|1|1305767
6050|20170114|00105151468|12|1|1305767
6050|20170114|00105143267|9||1305766
6050|20170114|00105143267|11|1|1305766
6050|20170114|00105143267|12|1|1305766
6050|20170114|00105151467|9||1305765
6050|20170114|00105151467|11|1|1305765
6050|20170114|00105151467|12|1|1305765
6050|20170114|00105151466|11|1|1305764
6050|20170114|00105151466|9||1305764
6050|20170114|00105151466|12|1|1305764
6050|20170114|00105151465|11|1|1305763
6050|20170114|00105151465|9||1305763
6050|20170114|00105151465|12|1|1305763
6050|20170114|00105151427|11|1|1305725
6050|20170114|00105151427|12|1|1305725
6050|20170114|00105151427|9||1305725
6050|20170114|00105113642|11|1|1302860
6050|20170114|00105113642|9||1302860
6050|20170114|00105113642|12|1|1302860
6050|20170114|00105151463|9||1305761
6050|20170114|00105151463|11|1|1305761
6050|20170114|00105151463|12|1|1305761
6050|20170114|00105146133|9||1299666
6050|20170114|00105146133|11|1|1299666
6050|20170114|00105146133|12|1|1299666
6050|20170114|00105151459|11|1|1305757
6050|20170114|00105151459|9||1305757
6050|20170114|00105151459|12|1|1305757
6050|20170114|00105151456|11|1|1305754
6050|20170114|00105151456|12|1|1305754
6050|20170114|00105151456|9||1305754
6050|20170114|00105143193|11|1|1296442
6050|20170114|00105143193|12|1|1296442
6050|20170114|00105143193|9||1296442
6050|20170114|00105151451|11|1|1305749
6050|20170114|00105151451|9||1305749
6050|20170114|00105151451|12|1|1305749
6050|20170114|00105139112|11|1|1291928
6050|20170114|00105139112|9||1291928
6050|20170114|00105139112|12|1|1291928
6050|20170114|00105148287|9||1302127
6050|20170114|00105148287|11|1|1302127
6050|20170114|00105148287|12|1|1302127
6050|20170114|00105151448|11|1|1305746
6050|20170114|00105151448|9||1305746
6050|20170114|00105151448|12|1|1305746
6050|20170114|00105144684|9||1304305
6050|20170114|00105144684|11|1|1304305
6050|20170114|00105144684|12|1|1304305
6050|20170114|00105151446|11|1|1305744
6050|20170114|00105151446|9||1305744
6050|20170114|00105151446|12|1|1305744
6050|20170114|00105151444|9||1305742
6050|20170114|00105151444|11|1|1305742
6050|20170114|00105151444|12|1|1305742
6050|20170114|00105151443|11|1|1305741
6050|20170114|00105151443|12|1|1305741
6050|20170114|00105151443|9||1305741
6050|20170114|00105151440|11|1|1305738
6050|20170114|00105151440|12|1|1305738
6050|20170114|00105151440|9||1305738
6050|20170114|00105151441|11|1|1305739
6050|20170114|00105151441|9||1305739
6050|20170114|00105151441|12|1|1305739
6050|20170114|00105151439|11|1|1305737
6050|20170114|00105151439|12|1|1305737
6050|20170114|00105151434|11|1|1305732
6050|20170114|00105151434|9||1305732
6050|20170114|00105151434|12|1|1305732
6050|20170114|00105151433|9||1305731
6050|20170114|00105151433|11|1|1305731
6050|20170114|00105151433|12|1|1305731
6050|20170114|00105151426|11|1|1305724
6050|20170114|00105151426|12|1|1305724
6050|20170114|00105151426|9||1305724
6050|20170114|00105151432|9||1305730
6050|20170114|00105151432|11|1|1305730
6050|20170114|00105151432|12|1|1305730
6050|20170114|00105151431|11|1|1305729
6050|20170114|00105151431|12|1|1305729
6050|20170114|00105151429|11|1|1305727
6050|20170114|00105151429|12|1|1305727
6050|20170114|00105151430|11|1|1305728
6050|20170114|00105151430|9||1305728
6050|20170114|00105151430|12|1|1305728
6050|20170114|00105151428|11|1|1305726
6050|20170114|00105151428|9||1305726
6050|20170114|00105151428|12|1|1305726
6050|20170114|00105116238|11|1|1300661
6050|20170114|00105116238|9||1300661
6050|20170114|00105116238|12|1|1300661
6050|20170114|00105151425|11|1|1305723
6050|20170114|00105151425|12|1|1305723
6050|20170114|00105113346|11|1|1279587
6050|20170114|00105113346|9||1279587
6050|20170114|00105113346|12|1|1279587
6050|20170114|00105151424|11|1|1305722
6050|20170114|00105151424|12|1|1305722
6050|20170114|00105151423|11|1|1305721
6050|20170114|00105151423|12|1|1305721
6050|20170114|00105151421|9||1305719
6050|20170114|00105151421|11|1|1305719
6050|20170114|00105151421|12|1|1305719
6050|20170114|00105151422|11|1|1305720
6050|20170114|00105151422|12|1|1305720
6050|20170114|00105151420|11|1|1305718
6050|20170114|00105151420|9||1305718
6050|20170114|00105151420|12|1|1305718
6050|20170114|00105151418|11|1|1305716
6050|20170114|00105151418|12|1|1305716
6050|20170114|00105151415|11|1|1305713
6050|20170114|00105151415|12|1|1305713
6050|20170114|00105151415|9||1305713
6050|20170114|00105151416|11|1|1305714
6050|20170114|00105151416|12|1|1305714
6050|20170114|00105151417|11|1|1305715
6050|20170114|00105151417|12|1|1305715
6050|20170114|00105151414|11|1|1305712
6050|20170114|00105151414|12|1|1305712
6050|20170114|00105151413|11|1|1305711
6050|20170114|00105151413|12|1|1305711
6050|20170114|00105151412|11|1|1305710
6050|20170114|00105151412|12|1|1305710
6050|20170114|00105147883|11|1|1301675
6050|20170114|00105147883|12|1|1301675
6050|20170114|00105147883|9||1301675
6050|20170114|00105151411|11|1|1305709
6050|20170114|00105151411|9||1305709
6050|20170114|00105151411|12|1|1305709
6050|20170114|00105151410|11|1|1305708
6050|20170114|00105151410|12|1|1305708
6050|20170114|00105151409|11|1|1305707
6050|20170114|00105151409|12|1|1305707
6050|20170114|00105151408|11|1|1305706
6050|20170114|00105151408|12|1|1305706
6050|20170114|00105151407|9||1305705
6050|20170114|00105151407|11|1|1305705
6050|20170114|00105151407|12|1|1305705
6050|20170114|00105151406|11|1|1305704
6050|20170114|00105151406|12|1|1305704
6050|20170114|00105151404|9||1305703
6050|20170114|00105151404|11|1|1305703
6050|20170114|00105151404|12|1|1305703
6050|20170114|00105151403|9||1305702
6050|20170114|00105151403|11|1|1305702
6050|20170114|00105151403|12|1|1305702
6050|20170114|00105151402|11|1|1305701
6050|20170114|00105151402|12|1|1305701
6050|20170114|00105151401|11|1|1305700
6050|20170114|00105151401|12|1|1305700
6050|20170114|00105151400|9||1305699
6050|20170114|00105151400|11|1|1305699
6050|20170114|00105151400|12|1|1305699
6050|20170114|00105151399|11|1|1305698
6050|20170114|00105151399|9||1305698
6050|20170114|00105151399|12|1|1305698
6050|20170114|00105151397|9||1305696
6050|20170114|00105151397|11|1|1305696
6050|20170114|00105151397|12|1|1305696
6050|20170114|00105151398|9||1305697
6050|20170114|00105151398|11|1|1305697
6050|20170114|00105151398|12|1|1305697
6050|20170114|00105151396|11|1|1305695
6050|20170114|00105151396|9||1305695
6050|20170114|00105151396|12|1|1305695
6050|20170114|00105151391|11|1|1305694
6050|20170114|00105151391|9||1305694
6050|20170114|00105151391|12|1|1305694
6050|20170114|00105151395|11|1|1305693
6050|20170114|00105151395|12|1|1305693
6050|20170114|00105151393|11|1|1305691
6050|20170114|00105151393|12|1|1305691
6050|20170114|00105151393|9||1305691
6050|20170114|00105151388|9||1305685
6050|20170114|00105151388|11|1|1305685
6050|20170114|00105151388|12|1|1305685
6050|20170114|00105151394|11|1|1305692
6050|20170114|00105151394|12|1|1305692
6050|20170114|00105151392|12|2|1305690
6050|20170114|00105151392|11|1|1305689
6050|20170114|00105151392|12|1|1305689
6050|20170114|00105151390|11|1|1305687
6050|20170114|00105151390|12|1|1305687
6050|20170114|00105151390|9||1305687
6050|20170114|00105151389|11|1|1305686
6050|20170114|00105151389|12|1|1305686
6050|20170114|00105151389|9||1305686
6050|20170114|00105151017|9||1305277
6050|20170114|00105151017|11|1|1305277
6050|20170114|00105151017|12|1|1305277
6050|20170114|00105141435|11|1|1301948
6050|20170114|00105141435|9||1301948
6050|20170114|00105141435|12|1|1301948
6050|20170114|00105151387|11|1|1305683
6050|20170114|00105151387|12|1|1305683
6050|20170114|00105151386|11|1|1305684
6050|20170114|00105151386|12|1|1305684
6050|20170114|00105117886|9||1268902
6050|20170114|00105117886|11|1|1268902
6050|20170114|00105117886|12|1|1268902
6050|20170114|00105151385|11|1|1305682
6050|20170114|00105151385|9||1305682
6050|20170114|00105151385|12|1|1305682
6050|20170114|00105151383|11|1|1305680
6050|20170114|00105151383|12|1|1305680
6050|20170114|00105151383|9||1305680
6050|20170114|00105151382|11|1|1305679
6050|20170114|00105151382|12|1|1305679
6050|20170114|00105151382|9||1305679
6050|20170114|00105151380|12|2|1305677
6050|20170114|00105151380|11|1|1305676
6050|20170114|00105151380|12|1|1305676
6050|20170114|00105151375|11|1|1305671
6050|20170114|00105151375|9||1305671
6050|20170114|00105151375|12|1|1305671
6050|20170114|00105151379|11|1|1305675
6050|20170114|00105151379|12|1|1305675
6050|20170114|00105151378|11|1|1305674
6050|20170114|00105151378|12|1|1305674
6050|20170114|00105151377|11|1|1305673
6050|20170114|00105151377|12|1|1305673
6050|20170114|00105151372|9||1305666
6050|20170114|00105151372|11|1|1305667
6050|20170114|00105151372|12|1|1305666
6050|20170114|00105151370|9||1305663
6050|20170114|00105151370|11|1|1305663
6050|20170114|00105151370|12|1|1305663
6050|20170114|00105151374|11|1|1305670
6050|20170114|00105151374|12|1|1305669
6050|20170114|00105151371|11|1|1305665
6050|20170114|00105151371|12|1|1305664
6050|20170114|00105151369|12|1|1305662
6050|20170114|00105151369|11|1|1305662
6050|20170114|00105151369|12|2|1305661
6050|20170114|00105151360|9||1305651
6050|20170114|00105151360|11|1|1305651
6050|20170114|00105151360|12|1|1305651
6050|20170114|00105151365|9||1305657
6050|20170114|00105151365|11|1|1305657
6050|20170114|00105151365|12|1|1305657
6050|20170114|00105151366|11|1|1305658
6050|20170114|00105151366|9||1305658
6050|20170114|00105151366|12|1|1305658
6050|20170114|00105151364|12|1|1305656
6050|20170114|00105151364|11|1|1305656
6050|20170114|00105151364|12|2|1305655
6050|20170114|00105151363|11|1|1305654
6050|20170114|00105151363|12|1|1305654
6050|20170114|00105151362|11|1|1305653
6050|20170114|00105151362|9||1305653
6050|20170114|00105151362|12|1|1305653
6050|20170114|00105151359|9||1305650
6050|20170114|00105151359|11|1|1305650
6050|20170114|00105151359|12|1|1305650
6050|20170114|00105151361|11|1|1305652
6050|20170114|00105151361|12|1|1305652
6050|20170114|00105151358|9||1305649
6050|20170114|00105151358|11|1|1305649
6050|20170114|00105151358|12|1|1305649
6050|20170114|00105146249|11|1|1299795
6050|20170114|00105146249|12|1|1299795
6050|20170114|00105146249|9||1299795
6050|20170114|00105147762|9||1301551
6050|20170114|00105147762|11|1|1301551
6050|20170114|00105147762|12|1|1301551
6050|20170114|00105136341|11|1|1302314
6050|20170114|00105136341|9||1302314
6050|20170114|00105136341|12|1|1302314
6050|20170114|00105151356|11|1|1305647
6050|20170114|00105151356|9||1305647
6050|20170114|00105151356|12|1|1305647
6050|20170114|00105151355|11|1|1305646
6050|20170114|00105151355|12|1|1305646
6050|20170114|00105151355|9||1305646
6050|20170114|00105143811|11|1|1297106
6050|20170114|00105143811|12|1|1297106
6050|20170114|00105143811|9||1297106
6050|20170114|00105144802|11|1|1305645
6050|20170114|00105144802|9||1305645
6050|20170114|00105144802|12|1|1305645
6050|20170114|00105144231|9||1297559
6050|20170114|00105144231|11|1|1297559
6050|20170114|00105144231|12|1|1297559
6050|20170114|00105151354|11|1|1305644
6050|20170114|00105151354|9||1305644
6050|20170114|00105151354|12|1|1305644
6050|20170114|00105151353|11|1|1305643
6050|20170114|00105151353|12|1|1305643
6050|20170114|00105151353|9||1305643
6050|20170114|00105151352|11|1|1305642
6050|20170114|00105151352|12|1|1305642
6050|20170114|00105151350|9||1305640
6050|20170114|00105151350|11|1|1305640
6050|20170114|00105151350|12|1|1305640
6050|20170114|00105151351|11|1|1305641
6050|20170114|00105151351|12|1|1305641
6050|20170114|00105150725|9||1304960
6050|20170114|00105150725|11|1|1304960
6050|20170114|00105150725|12|1|1304960
6050|20170114|00105151347|11|1|1305636
6050|20170114|00105151347|9||1305636
6050|20170114|00105151347|12|1|1305636
6050|20170114|00105106163|11|1|1305639
6050|20170114|00105106163|9||1305639
6050|20170114|00105106163|12|1|1305639
6050|20170114|00105151348|11|1|1305637
6050|20170114|00105151348|12|2|1305638
6050|20170114|00105151348|12|1|1305637
6050|20170114|00105150996|9||1305255
6050|20170114|00105150996|11|1|1305255
6050|20170114|00105150996|12|1|1305255
6050|20170114|00105148943|9||1302977
6050|20170114|00105148943|11|1|1302977
6050|20170114|00105148943|12|1|1302977
6050|20170114|00105146464|11|1|1300046
6050|20170114|00105146464|12|1|1300046
6050|20170114|00105146464|9||1300046
6050|20170114|00105148606|11|1|1302538
6050|20170114|00105148606|12|1|1302538
6050|20170114|00105148606|9||1302538
6050|20170114|00105151346|9||1305635
6050|20170114|00105151346|11|1|1305635
6050|20170114|00105151346|12|1|1305635
6050|20170114|00105150674|11|1|1304909
6050|20170114|00105150674|12|1|1304909
6050|20170114|00105150674|9||1304909
6050|20170114|00105151345|11|1|1305634
6050|20170114|00105151345|9||1305634
6050|20170114|00105151345|12|1|1305634
6050|20170114|00105151344|9||1305633
6050|20170114|00105151344|11|1|1305633
6050|20170114|00105151344|12|1|1305633
6050|20170114|00105151343|9||1305632
6050|20170114|00105151343|11|1|1305632
6050|20170114|00105151343|12|1|1305632
6050|20170114|00105151342|11|1|1305631
6050|20170114|00105151342|12|1|1305631
6050|20170114|00105151341|11|1|1305630
6050|20170114|00105151341|12|1|1305630
6050|20170114|00105151340|9||1305629
6050|20170114|00105151340|11|1|1305629
6050|20170114|00105151340|12|1|1305629
6050|20170114|00105150558|11|1|1304779
6050|20170114|00105150558|12|1|1304779
6050|20170114|00105150558|9||1304779
6050|20170114|00105151339|11|1|1305628
6050|20170114|00105151339|12|1|1305628
6050|20170114|00105151339|9||1305628
6050|20170114|00105151338|9||1305627
6050|20170114|00105151338|11|1|1305627
6050|20170114|00105151338|12|1|1305627
6050|20170114|00105151337|11|1|1305626
6050|20170114|00105151337|12|1|1305626
6050|20170114|00105151334|11|1|1305620
6050|20170114|00105151334|12|1|1305620
6050|20170114|00105151334|9||1305620
6050|20170114|00105151335|11|1|1305622
6050|20170114|00105151335|12|1|1305622
6050|20170114|00105151335|9||1305622
6050|20170114|00105143380|9||1305623
6050|20170114|00105143380|11|1|1305623
6050|20170114|00105143380|12|1|1305623
6050|20170114|00105151333|9||1305619
6050|20170114|00105151333|11|1|1305619
6050|20170114|00105151333|12|1|1305619
6050|20170114|00105151330|9||1305616
6050|20170114|00105151330|10|1|1305616
6050|20170114|00105151330|11|1|1305616
6050|20170114|00105151330|12|1|1305616
6050|20170114|00105151331|10|1|1305617
6050|20170114|00105151331|9||1305617
6050|20170114|00105151331|11|1|1305617
6050|20170114|00105151331|12|1|1305617
6050|20170114|00105151323|11|1|1305607
6050|20170114|00105151323|12|1|1305606
6050|20170114|00105151323|9||1305607
6050|20170114|00105151332|11|1|1305618
6050|20170114|00105151332|12|1|1305618
6050|20170114|00105151322|9||1305604
6050|20170114|00105151322|11|1|1305604
6050|20170114|00105151322|12|1|1305604
6050|20170114|00105151328|11|1|1305614
6050|20170114|00105151328|12|1|1305614
6050|20170114|00105151329|11|1|1305615
6050|20170114|00105151329|12|1|1305615
6050|20170114|00105151325|9||1305610
6050|20170114|00105151325|11|1|1305610
6050|20170114|00105151325|12|1|1305610
6050|20170114|00105151327|11|1|1305613
6050|20170114|00105151327|12|1|1305613
6050|20170114|00105131366|11|1|1283494
6050|20170114|00105131366|12|1|1283494
6050|20170114|00105131366|9||1283494
6050|20170114|00105151326|12|1|1305612
6050|20170114|00105151326|11|1|1305612
6050|20170114|00105151326|12|2|1305611
6050|20170114|00105113645|11|1|1305609
6050|20170114|00105113645|9||1305609
6050|20170114|00105113645|12|1|1305609
6050|20170114|00105128894|9||1305605
6050|20170114|00105128894|11|1|1305605
6050|20170114|00105128894|12|1|1305605
6050|20170114|00105125293|9||1305603
6050|20170114|00105125293|11|1|1305603
6050|20170114|00105125293|12|1|1305603
6050|20170114|00105151321|11|1|1305602
6050|20170114|00105151321|12|1|1305602
6050|20170114|00105151320|11|1|1305601
6050|20170114|00105151320|12|1|1305601
