datenquelle|standdatum|initiantlogin|initiantgpnr|initiantfirmagpnr|erstellerlogin|erstellergpnr|erstellerfirmagpnr|mutationsdatum|erstellungsdatum|gueltigkeitsenddatum|offertnummerextern|offertnummerintern|status|unterzeichnungsdatum|freigabedatum|vertragsbeginn|vertragsende|ersatzgeschaeft|inkassozahlweise|interneabschlusskosten|einmalpraemienetto|jaehrlichepraemie|produktid|provisionierungsfaktor|zuzahlung|praemienproduktion|altvertragsnummer1|altvertragsnummer2|altvertragsnummer3|client_used 
6050|20170114|GOTSCK|28337|2296213|GOTSCK|28337|2296213|20170111|20170111|20170711|105.152.449|00105152449|2|||20170201|20540701||12|1|0|3600|SLFVD3|1|0|0||||Offerte Easy
6050|20170114|WP810716|2669219|2668410|WP810716|2669219|2668410|20170111|20170111|20170209|105.152.448|00105152448|0|||20170205|20520205||1|1|0|6768|SLPDV6|1|0|0||||Offerte Easy
6050|20170114|FAHN|2531999|2296213|FAHN|2531999|2296213|20170111|20170110|20170710|105.151.752|00105151752|5|||20170201|20270201||0|1|150000|0|SLFNE|1|0|0||||Offerte Easy
6050|20170114|GOTSCK|28337|2296213|GOTSCK|28337|2296213|20170111|20170111|20170711|105.152.446|00105152446|2|||20170201|20540701||12|1|0|6768|SLFVD1|1|0|0||||Offerte Easy
6050|20170114|TOVR|2612785|2296213|TOVR|2612785|2296213|20170111|20170111|20170711|105.152.442|00105152442|2|||20170205|20510105||12|1|0|4248|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|WP810661|2668124|2664342|WP810661|2668124|2664342|20170111|20170111|20170711|105.152.445|00105152445|2|||20170205|20440805||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|BOZONM|2272160|2296213|BOZONM|2272160|2296213|20170111|20170111|20170711|105.152.444|00105152444|2|||20170205|20370205||1|1|0|40000|SLPUP|1|0|0||||Offerte Easy
6050|20170114|WP810661|2668124|2664342|WP810661|2668124|2664342|20170111|20170111|20170711|105.152.443|00105152443|2|||20170205|20440805||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|SST9|2614354|2296213|SST9|2614354|2296213|20170111|20170111|20170711|105.152.439|00105152439|2|||20170205|20380205||1|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|SAL7|2654984|2296213|SAL7|2654984|2296213|20170111|20170104|20170704|105.149.497|00105149497|4|20170111|20170111|20170105|20470105||1|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|BOZONM|2272160|2296213|BOZONM|2272160|2296213|20170111|20170111|20170711|105.152.441|00105152441|2|||20170205|20370205||1|1|0|40000|SLPUP|1|0|0||||Offerte Easy
6050|20170114|WP83187|2604374|2577840|WP83187|2604374|2577840|20170111|20170111|20170711|105.152.440|00105152440|2|||20170205|20490205||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|SST9|2614354|2296213|SST9|2614354|2296213|20170111|20170111|20170711|105.152.438|00105152438|2|||20170205|20380205||12|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|GRUNDS|703580|2296213|GRUNDS|703580|2296213|20170111|20170102|20170702|105.149.087|00105149087|4|20170111|20170111|20170101|||12|1|0|2810.4|SLPRP|1|0|0||||Offerte Easy
6050|20170114|110414|2503111|2346923|110414|2503111|2346923|20170111|20170111|20170711|105.152.437|00105152437|2|||20170305|20551005||1|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP810616|2667022|2654662|WP810616|2667022|2654662|20170111|20170111|20170711|105.152.435|00105152435|2|||20170205|20450605||1|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110414|2503111|2346923|110414|2503111|2346923|20170111|20170111|20170711|105.152.436|00105152436|2|||20170305|20551005||1|1|0|2100|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|GRUNDS|703580|2296213|GRUNDS|703580|2296213|20170111|20161224|20170624|105.148.169|00105148169|4|20170111|20170111|20170105|20320105||1|1|0|15000|SLPUP|1|0|0||||Offerte Easy
6050|20170114|BADM|2605629|2296213|BADM|2605629|2296213|20170111|20170111|20170209|105.152.434|00105152434|0|||20170201|20430201||1|1|0|1970.3|SLR40V|1|0|0||||Offerte Easy
6050|20170114|SCHNA|1080098|2296213|SCHNA|1080098|2296213|20170111|20170111|20170711|105.152.432|00105152432|2|||20170305|20420305||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110414|2503111|2346923|110414|2503111|2346923|20170111|20170111|20170711|105.152.433|00105152433|2|||20170305|20551005||1|1|0|1800|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP810616|2667022|2654662|WP810616|2667022|2654662|20170111|20170111|20170711|105.152.431|00105152431|2|||20170205|20450205||1|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|WP810172|2653388|2587462|WP810172|2653388|2587462|20170111|20170111|20170711|105.152.430|00105152430|2|||20170305|20391205||12|1|0|6768|SLPDV6|1|0|0||||Offerte Easy
6050|20170114|WP810172|2653388|2587462|WP810172|2653388|2587462|20170111|20170111|20170711|105.152.429|00105152429|2|||20170305|20391205||12|1|0|6768|SLPDV6|1|0|0||||Offerte Easy
6050|20170114|109414|2503111|2346923|109414|2503111|2346923|20170111|20170111|20170711|105.152.428|00105152428|2|||20170205|20340405||12|1|0|6768|SLPDP|1|0|0||||AWD Tarifrechner
6050|20170114|102418|2503111|2346923|102418|2503111|2346923|20170111|20170111|20170711|105.152.426|00105152426|2|||20170201|20270201||0|1|30000|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|110579|2503111|2346923|110579|2503111|2346923|20170111|20170111|20170711|105.152.425|00105152425|2|||20170305|20351105||12|1|0|6768|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|00123237|2542560|2373078|00123237|2542560|2373078|20170111|20170111|20170209|105.152.424|00105152424|0|||20170205|20320205||1|1|0|20000|SLPUP|1|0|0||||Offerte Easy
6050|20170114|SCA7|2625649|2296213|SCA7|2625649|2296213|20170111|20170111|20170711|105.140.744|00105140744|2|||20170101|20271101||12|1|0|3000|SLFVD3|1|0|0||||Offerte Easy
6050|20170114|109827|2503111|2346923|109827|2503111|2346923|20170111|20170111|20170711|105.152.423|00105152423|2|||20170205|20550505||12|1|0|1800|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|MAXM|2654029|2296213|MAXM|2654029|2296213|20170111|20170111|20170711|105.152.422|00105152422|2|||20170205|20320205||1|1|0|6768|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|GLAUSEM|2177041|2296213|GLAUSEM|2177041|2296213|20170111|20170111|20170711|105.152.421|00105152421|2|||20170205|20320205||12|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|MAXM|2654029|2296213|MAXM|2654029|2296213|20170111|20170111|20170711|105.152.420|00105152420|2|||20170205|20320205||1|1|0|6768|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|SCHNA|1080098|2296213|SCHNA|1080098|2296213|20170111|20161110|20170510|105.118.684|00105118684|4|20170105|20170111|20170105|20560105||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|109386|2503111|2346923|109386|2503111|2346923|20170111|20170111|20170711|105.152.419|00105152419|2|||20170205|20560705||12|1|0|1800|SLPDP|1|0|0||||AWD Tarifrechner
6050|20170114|109827|2503111|2346923|109827|2503111|2346923|20170111|20170111|20170711|105.152.418|00105152418|2|||20170205|20550505||12|1|0|1800|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|APAL|2150004|2296213|APAL|2150004|2296213|20170111|20170111|20170209|105.152.417|00105152417|0|||20170201|||0|1|221463|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|109988|2503111|2346923|109988|2503111|2346923|20170111|20170111|20170711|105.152.416|00105152416|2|||20170305|20600205||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|111279|2503111|2346923|111279|2503111|2346923|20170111|20170111|20170711|105.152.415|00105152415|2|||20170205|20591205||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP82494|2370161|2587462|WP82494|2370161|2587462|20170111|20170111|20170711|105.152.414|00105152414|2|||20170205|20390205||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|WP810616|2667022|2654662|WP810616|2667022|2654662|20170111|20170111|20170711|105.152.412|00105152412|2|||20170205|20450205||1|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|111279|2503111|2346923|111279|2503111|2346923|20170111|20170111|20170711|105.152.413|00105152413|2|||20170205|20591205||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|BOZONM|2272160|2296213|BOZONM|2272160|2296213|20170111|20170111|20170711|105.152.407|00105152407|2|||20170205|20370205||1|1|0|40000|SLPUP|1|0|0||||Offerte Easy
6050|20170114|KHE1|2175191|2296213|KHE1|2175191|2296213|20170111|20170111|20170209|105.152.411|00105152411|0|||20170201|20390201||12|1|0|6000|SLFUP|1|0|0||||Offerte Easy
6050|20170114|EISEA|1085401|2296213|EISEA|1085401|2296213|20170111|20170111|20170209|105.152.410|00105152410|0|||20170205|20320205||1|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|JAEGERB|1018217|2296213|JAEGERB|1018217|2296213|20170111|20170111|20170209|105.152.409|00105152409|0|||20170120|20510520||1|1|0|1371|SLCAPC|1|0|0||||Offerte Easy
6050|20170114|JAEGERB|1018217|2296213|JAEGERB|1018217|2296213|20170111|20170111|20170209|105.152.408|00105152408|0|||20170120|20410520||0|1|279685|0|SLPKE|1|0|0||||Offerte Easy
6050|20170114|ROGANTM|2317242|2296213|ROGANTM|2317242|2296213|20170111|20170111|20170711|105.152.358|00105152358|4|20170111|20170111|20170201|20280201||0|1|150000|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|100728|2503111|2346923|100728|2503111|2346923|20170111|20170111|20170711|105.152.406|00105152406|2|||20170305|20480305||1|1|0|1950|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|KOMY|2306493|2296213|KOMY|2306493|2296213|20170111|20170111|20170711|105.152.403|00105152403|2|||20170205|20450205||12|1|0|6768|SLPDV1|1|564|0||||Offerte Easy
6050|20170114|BADM|2605629|2296213|BADM|2605629|2296213|20170111|20170111|20170209|105.152.405|00105152405|0|||20170201|20390201||1|1|0|1849.5|SLR40V|1|0|0|101.105.135|||Offerte Easy
6050|20170114|COVI|2343610|2296213|COVI|2343610|2296213|20170111|20170111|20170209|105.152.404|00105152404|0|||20170201|20390901||1|1|0|4505.6|SLR40V|1|0|0||||Offerte Easy
6050|20170114|105007|2503111|2346923|105007|2503111|2346923|20170111|20170111|20170711|105.152.400|00105152400|2|||20170205|20480205||1|1|0|3600|SLPUP|1|0|0||||Offerte Easy
6050|20170114|KHE1|2175191|2296213|KHE1|2175191|2296213|20170111|20170111|20170209|105.152.402|00105152402|0|||20170205|20430205||1|1|0|6000|SLPUP|1|0|0||||Offerte Easy
6050|20170114|WP810664|2668139|2523862|WP810664|2668139|2523862|20170111|20170111|20170711|105.152.401|00105152401|2|||20170305|20451205||12|1|0|1800|SLPUP|1|0|0||||Offerte Easy
6050|20170114|BADM|2605629|2296213|BADM|2605629|2296213|20170111|20170111|20170209|105.152.399|00105152399|0|||20170201|20390201||1|1|0|1191.6|SLR40V|1|0|0|101.105.135|||Offerte Easy
6050|20170114|WP810664|2668139|2523862|WP810664|2668139|2523862|20170111|20170111|20170711|105.152.398|00105152398|2|||20170305|20341205||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|100728|2503111|2346923|100728|2503111|2346923|20170111|20170111|20170711|105.152.397|00105152397|2|||20170305|20510305||1|1|0|3750|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|40506|2503111|2346923|40506|2503111|2346923|20170111|20170111|20170711|105.152.395|00105152395|2|||20170305|20540305||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|103304|2503111|2346923|103304|2503111|2346923|20170111|20170104|20170704|105.149.876|00105149876|4|20170105|20170111|20170201|20270201||0|1|30000|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|||2602697|GKST|2585907|2296213|20170111|20170111|20170711|105.152.377|00105152377|2|||20170305|20470305||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.394|00105152394|2|||20170205|20581005||12|1|0|4200|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|110703|2503111|2346923|110703|2503111|2346923|20170111|20170111|20170711|105.152.393|00105152393|2|||20170205|20561005||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|BADM|2605629|2296213|BADM|2605629|2296213|20170111|20170111|20170209|105.152.391|00105152391|0|||20170201|20390201||1|1|0|1191.6|SLR40V|1|0|0||||Offerte Easy
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.392|00105152392|2|||20170205|20581005||12|1|0|3600|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|||2602697|GKST|2585907|2296213|20170111|20170111|20170711|105.152.390|00105152390|2|||20170305|20470305||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|KAELINJ|2106414|2296213|KAELINJ|2106414|2296213|20170111|20170111|20170209|105.152.388|00105152388|0|||20170205|20520205||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.387|00105152387|2|||20170305|20550305||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.389|00105152389|2|||20170205|20581005||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|109986|2503111|2346923|109986|2503111|2346923|20170111|20170111|20170711|105.152.386|00105152386|2|||20170205|20540705||12|1|0|3168|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.385|00105152385|2|||20170205|20581005||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|40506|2503111|2346923|40506|2503111|2346923|20170111|20170111|20170711|105.152.384|00105152384|2|||20170305|20540305||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|BRAS|2389945|2296213|BRAS|2389945|2296213|20170111|20170111|20170711|105.152.383|00105152383|2|||20170201|||0|1|125000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|BILAIF|2295401|2296213|BILAIF|2295401|2296213|20170111|20170111|20170711|105.152.281|00105152281|4|20170111|20170111|20170205|20580205||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|109986|2503111|2346923|109986|2503111|2346923|20170111|20170111|20170711|105.152.380|00105152380|2|||20170205|20540705||12|1|0|3168|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|||2659762|JABO|2599706|2296213|20170111|20170111|20170711|105.152.376|00105152376|2|||20170305|20541105||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|KAELINJ|2106414|2296213|KAELINJ|2106414|2296213|20170111|20170111|20170209|105.152.381|00105152381|0|||20170205|20520205||1|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|40506|2503111|2346923|40506|2503111|2346923|20170111|20170111|20170711|105.152.382|00105152382|2|||20170305|20540305||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|||2659762|JABO|2599706|2296213|20170111|20170111|20170711|105.152.379|00105152379|2|||20170305|20541105||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|109005|2503111|2346923|109005|2503111|2346923|20170111|20170104|20170704|105.149.495|00105149495|4|20170104|20170111|20170205|20620505||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|KAELINJ|2106414|2296213|KAELINJ|2106414|2296213|20170111|20170111|20170209|105.152.378|00105152378|0|||20170205|20520205||1|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|111218|2503111|2346923|111218|2503111|2346923|20170111|20170111|20170711|105.152.373|00105152373|2|||20170205|20370205||1|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|WP810664|2668139|2523862|WP810664|2668139|2523862|20170111|20170111|20170711|105.152.375|00105152375|2|||20170305|20341205||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|||2659762|JABO|2599706|2296213|20170111|20170111|20170711|105.152.374|00105152374|2|||20170305|20541105||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|ILOL|2424700|2296213|ILOL|2424700|2296213|20170111|20170111|20170711|105.152.371|00105152371|2|||20170124|20270124||0|1|114367|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.372|00105152372|2|||20170305|20550305||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|40506|2503111|2346923|40506|2503111|2346923|20170111|20170111|20170711|105.152.368|00105152368|2|||20170305|20540305||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|SCHALLF|2238579|2296213|SCHALLF|2238579|2296213|20170111|20170106|20170711|105.150.685|00105150685|4|20170111|20170111|20170111|20530111||1|1|0|665.6|SLR40|1|0|0||||Offerte Easy
6050|20170114|111218|2503111|2346923|111218|2503111|2346923|20170111|20170111|20170711|105.152.370|00105152370|2|||20170205|20370205||1|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.369|00105152369|2|||20170305|20550305||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|ILOL|2424700|2296213|ILOL|2424700|2296213|20170111|20170111|20170711|105.152.366|00105152366|2|||20170124|20320124||0|1|114367|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|110703|2503111|2346923|110703|2503111|2346923|20170111|20170111|20170711|105.152.367|00105152367|2|||20170205|20561005||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.364|00105152364|2|||20170305|20550305||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|SCHALLF|2238579|2296213|SCHALLF|2238579|2296213|20170111|20170106|20170711|105.150.687|00105150687|4|20170111|20170111|20170205|20540205||12|1|0|4800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|111218|2503111|2346923|111218|2503111|2346923|20170111|20170111|20170711|105.152.365|00105152365|2|||20170205|20370205||1|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|PACE|2595127|2296213|PACE|2595127|2296213|20170111|20170111|20170711|105.152.362|00105152362|2|||20170115|20270115||0|1|48780|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|WP810539|2664631|2664342|WP810539|2664631|2664342|20170111|20170111|20170711|105.152.354|00105152354|2|||20170305|20410305||1|1|0|3168|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|ILOL|2424700|2296213|ILOL|2424700|2296213|20170111|20170111|20170711|105.152.359|00105152359|2|||20170201|20270201||0|1|114367|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.361|00105152361|2|||20170205|20490805||12|1|0|4200|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|SHSO|2578719|2296213|SHSO|2578719|2296213|20170111|20170111|20170711|105.152.312|00105152312|4|20170111|20170111|20170205|20320205||12|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.360|00105152360|2|||20170205|20490805||12|1|0|4800|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|111218|2503111|2346923|111218|2503111|2346923|20170111|20170111|20170711|105.152.355|00105152355|2|||20170205|20370205||1|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.357|00105152357|2|||20170205|20490805||12|1|0|5400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|ROGANTM|2317242|2296213|ROGANTM|2317242|2296213|20170111|20170105|20170711|105.150.011|00105150011|5|||20170201|20280201||0|1|150000|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|111268|2503111|2346923|111268|2503111|2346923|20170111|20170111|20170711|105.152.356|00105152356|2|||20170205|20530705||12|1|0|3600|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|101602|2503111|2346923|101602|2503111|2346923|20170111|20170111|20170711|105.152.353|00105152353|2|||20170205|20490805||12|1|0|6768|SLPDV1|1|0|0||||AWD Tarifrechner
6050|20170114|ILOL|2424700|2296213|ILOL|2424700|2296213|20170111|20170111|20170711|105.152.350|00105152350|2|||20170124|20320124||0|1|114367|0|SLFNE|1|0|0||||Offerte Easy
6050|20170114|KNUP|2591633|2296213|KNUP|2591633|2296213|20170111|20170111|20170209|105.152.352|00105152352|0|||20170120|||1|1|0|1105.1|SLCAPC|1|0|0||||Offerte Easy
6050|20170114|KNUP|2591633|2296213|KNUP|2591633|2296213|20170111|20170111|20170209|105.152.351|00105152351|0|||20170120|20500520||0|1|900000|0|SLPKE|1|0|0||||Offerte Easy
6050|20170114|109170|2503111|2346923|109170|2503111|2346923|20170111|20170111|20170711|105.152.349|00105152349|2|||20170205|20560405||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|RINP|2544315|2296213|RINP|2544315|2296213|20170111|20170111|20170209|105.152.348|00105152348|0|||20170201|20320201||1|1|0|570|SLR40|1|0|0||||Offerte Easy
6050|20170114|TORCHEF|191938|2296213|TORCHEF|191938|2296213|20170111|20170111|20170711|105.152.346|00105152346|2|||20170201|20470201||1|1|0|1110.2|SLR40|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.347|00105152347|2|||20170305|20550305||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|ILOL|2424700|2296213|ILOL|2424700|2296213|20170111|20170111|20170711|105.152.318|00105152318|2|||20170124|20270124||0|1|114367|0|SLFNE|1|0|0||||Offerte Easy
6050|20170114|FJOH|2526479|2296213|FJOH|2526479|2296213|20170111|20170111|20170711|105.152.344|00105152344|2|||20170301|20570301||12|1|0|2160|SLFUP|1|0|0||||Offerte Easy
6050|20170114|108870|2503111|2346923|108870|2503111|2346923|20170111|20170111|20170711|105.152.345|00105152345|2|||20170305|20560305||12|1|0|5400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|TORCHEF|191938|2296213|TORCHEF|191938|2296213|20170111|20170111|20170711|105.152.338|00105152338|2|||20170201|20470201||1|1|0|770.1|SLR40|1|0|0||||Offerte Easy
6050|20170114|CMAD|2345887|2296213|CMAD|2345887|2296213|20170111|20170111|20170209|105.152.343|00105152343|0|||20170120|||1|1|0|1172.4|SLCAPC|1|0|0||||Offerte Easy
6050|20170114|CMAD|2345887|2296213|CMAD|2345887|2296213|20170111|20170111|20170131|105.152.342|00105152342|0|||20170120|20470520||0|1|800000|0|SLPKE|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.340|00105152340|2|||20170305|20550305||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|102070|2503111|2346923|102070|2503111|2346923|20170111|20170111|20170711|105.152.341|00105152341|2|||20170205|20630805||12|1|0|1800|SLPDV6|1|0|0||||AWD Tarifrechner
6050|20170114|109365|2503111|2346923|109365|2503111|2346923|20170111|20161231|20170630|105.149.036|00105149036|4|20170106|20170111|20170105|20510105||12|1|0|3000|SLPDP|1|0|0||||AWD Tarifrechner
6050|20170114|||2178060|CMA1|2508039|2296213|20170111|20170111|20170711|105.152.339|00105152339|2|||20170201|20380201||1|1|0|894.2|SLR40|1|0|0||||Offerte Easy
6050|20170114|109398|2503111|2346923|109398|2503111|2346923|20170111|20170111|20170711|105.152.336|00105152336|2|||20170305|20561005||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|FJOH|2526479|2296213|FJOH|2526479|2296213|20170111|20170111|20170711|105.152.333|00105152333|2|||20170301|20570301||12|1|0|2160|SLFUP|1|0|0||||Offerte Easy
6050|20170114|WP810683|2669001|2668984|WP810683|2669001|2668984|20170111|20170111|20170711|105.152.331|00105152331|2|||20170205|20330205||1|1|0|6768|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.335|00105152335|2|||20170305|20550305||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|108870|2503111|2346923|108870|2503111|2346923|20170111|20170111|20170711|105.152.334|00105152334|2|||20170305|20470305||12|1|0|5400|SLPUP|1|0|0||||AWD Tarifrechner
6050|20170114|KNUP|2591633|2296213|KNUP|2591633|2296213|20170111|20170111|20170209|105.152.332|00105152332|0|||20170201|||1|1|0|160000|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.330|00105152330|2|||20170305|20550305||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|||2602697|JABO|2599706|2296213|20170111|20170111|20170711|105.152.329|00105152329|2|||20170201|20540201||1|1|0|716.5|SLR40V|1|0|0||||Offerte Easy
6050|20170114|KNUP|2591633|2296213|KNUP|2591633|2296213|20170111|20170111|20170202|105.152.328|00105152328|0|||20170201|||0|1|1076313|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170209|105.152.327|00105152327|0|||20170205|20550205||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110639|2503111|2346923|110639|2503111|2346923|20170111|20170111|20170711|105.152.326|00105152326|2|||20170205|20500105||12|1|0|1800|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|109398|2503111|2346923|109398|2503111|2346923|20170111|20170111|20170711|105.152.325|00105152325|2|||20170305|20581005||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|ZOAR|2537246|2296213|ZOAR|2537246|2296213|20170111|20170111|20170711|105.152.319|00105152319|2|||20170205|20320205||12|1|0|6768|SLPUP|1|0|0||||Offerte Easy
6050|20170114|109365|2503111|2346923|109365|2503111|2346923|20170111|20161231|20170630|105.149.027|00105149027|4|20170106|20170111|20170105|20500805||12|1|0|2767.2|SLPDV2|1|0|0||||AWD Tarifrechner
6050|20170114|111268|2503111|2346923|111268|2503111|2346923|20170111|20170111|20170711|105.152.320|00105152320|2|||20170205|20530705||12|1|0|4200|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170111|20170111|20170711|105.152.317|00105152317|2|||20170205|20530205||12|1|0|6768|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|PFIK|2507084|2296213|PFIK|2507084|2296213|20170111|20170111|20170209|105.152.316|00105152316|0|||20170205|20530205||1|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|PFIK|2507084|2296213|PFIK|2507084|2296213|20170111|20170111|20170209|105.152.315|00105152315|0|||20170115|20530115||12|1|0|6768|SLFVD1|1|0|0||||Offerte Easy
