datenquelle|standdatum|initiantlogin|initiantgpnr|initiantfirmagpnr|erstellerlogin|erstellergpnr|erstellerfirmagpnr|mutationsdatum|erstellungsdatum|gueltigkeitsenddatum|offertnummerextern|offertnummerintern|status|unterzeichnungsdatum|freigabedatum|vertragsbeginn|vertragsende|ersatzgeschaeft|inkassozahlweise|interneabschlusskosten|einmalpraemienetto|jaehrlichepraemie|produktid|provisionierungsfaktor|zuzahlung|praemienproduktion|altvertragsnummer1|altvertragsnummer2|altvertragsnummer3|client_used
6050|20170128|STM7|2594189|2296213|STM7|2594189|2296213|2017011|20170118|20170718|105.155.670|00105155670|4|20170119|20170119|20170220|20470520| |0|1.0000|200000.00|0.00|SLPKE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|STM7|2594189|2296213|STM7|2594189|2296213|2017011|20170118|20170718|105.155.671|00105155671|4|20170119|20170119|20170220| | |12|1.0000|0.00|1365.60|SLCAPC|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110365|2503111|2346923|110365|2503111|2346923|2017011|20170118|20170718|105.155.678|00105155678|2| | |20170205|20350905| |12|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128| | |2602697|ALEC|2625817|2296213|2017011|20170118|20170718|105.155.677|00105155677|2| | |20170305|20540905| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810251|2655605|2655604|WP810251|2655605|2655604|2017012|20170118|20170718|105.155.679|00105155679|4|20170124|20170126|20170205|20490205| |12|1.0000|0.00|4800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810139|2650665|2385077|DEBA|2228018|2296213|2017011|20170118|20170318|105.135.937|00105135937|2| | |20170105|20590105| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|20281|2503111|2346923|20281|2503111|2346923|2017012|20170118|20170718|105.155.680|00105155680|4|20170118|20170123|20170205|20320205| |12|1.0000|0.00|4800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|ERFI|2507752|2296213|ERFI|2507752|2296213|2017011|20170118|20170718|105.155.659|00105155659|4|20170118|20170118|20170205|20410205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2602697|ALEC|2625817|2296213|2017011|20170118|20170718|105.155.681|00105155681|2| | |20170305|20540905| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|103394|2503111|2346923|103394|2503111|2346923|2017011|20170118|20170718|105.155.683|00105155683|2| | |20170205|20360905| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128| | |2602697|ALEC|2625817|2296213|2017011|20170118|20170718|105.155.685|00105155685|2| | |20170305|20540905| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|MREM|2653206|2296213|MREM|2653206|2296213|2017011|20170118|20170718|105.155.684|00105155684|2| | |20170205|20410205| |1|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|109864|2503111|2346923|109864|2503111|2346923|2017011|20170118|20170718|105.155.686|00105155686|2| | |20170205|20420405| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|108873|2583904|2579406|108873|2583904|2579406|2017012|20170118|20170718|105.155.689|00105155689|5| | |20170201|20320201| |12|1.0000|0.00|6672.00|SLATFP|1.0000|96153.85|0| | | |Offerte Easy
6050|20170128|ZWYSSIR|2278382|2296213|ZWYSSIR|2278382|2296213|2017011|20170118|20170718|105.155.691|00105155691|2| | |20170201|20280201| |0|1.0000|125600.00|0.00|SLFNVE|1.0000|0.00|0|993.124.262| | |Offerte Easy
6050|20170128|RUFFGE|2273506|2296213|DEBA|2228018|2296213|2017011|20170118|20170318|105.141.650|00105141650|2| | |20170101|20340701| |1|1.0000|0.00|602.10|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111306|2503111|2346923|111306|2503111|2346923|2017011|20170118|20170718|105.155.696|00105155696|2| | |20170205|20460405| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP810251|2655605|2655604|WP810251|2655605|2655604|2017011|20170118|20170718|105.155.697|00105155697|2| | |20170205|20450205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|MREM|2653206|2296213|MREM|2653206|2296213|2017011|20170118|20170718|105.155.701|00105155701|2| | |20170205|20410205| |1|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|RYTM|2656304|2296213|RYTM|2656304|2296213|2017012|20170118|20170718|105.155.699|00105155699|4|20170123|20170124|20170205|20360205| |1|1.0000|0.00|4732.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|HSTA|111962|2296213|HSTA|111962|2296213|2017011|20170118|20170718|105.155.694|00105155694|2| | |20170205|20520205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ERFI|2507752|2296213|ERFI|2507752|2296213|2017011|20170118|20170718|105.155.693|00105155693|4|20170118|20170118|20170205|20390205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810753|2606958|2669457|WP810753|2606958|2669457|2017011|20170118|20170718|105.155.704|00105155704|2| | |20170205|20410205| |12|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP04931|2041659|2521912|WP04931|2041659|2521912|2017011|20170118|20170718|105.155.708|00105155708|2| | |20170205|20480205| |12|1.0000|0.00|6480.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810661|2668124|2664342|WP810661|2668124|2664342|2017011|20170118|20170718|105.155.706|00105155706|2| | |20170205|20510605| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP83647|2588237|2520096|WP83647|2588237|2520096|2017011|20170118|20170718|105.155.705|00105155705|2| | |20170205|20320205| |12|1.0000|0.00|1800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ZWYSSIR|2278382|2296213|ZWYSSIR|2278382|2296213|2017011|20170118|20170718|105.155.709|00105155709|2| | |20170201|20290201| |0|1.0000|45854.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP83774|2616946|2510424|WP83774|2616946|2510424|2017011|20170118|20170718|105.155.703|00105155703|2| | |20170205|20510705| |1|1.0000|0.00|2568.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111306|2503111|2346923|111306|2503111|2346923|2017011|20170118|20170718|105.155.711|00105155711|2| | |20170205|20460405| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP810501|2504358|2662773|WP810501|2504358|2662773|2017011|20170118|20170718|105.155.695|00105155695|2| | |20170205|20450205| |1|1.0000|0.00|6000.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111306|2503111|2346923|111306|2503111|2346923|2017011|20170118|20170718|105.155.714|00105155714|2| | |20170205|20460405| |12|1.0000|0.00|4800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP810661|2668124|2664342|WP810661|2668124|2664342|2017011|20170118|20170718|105.155.713|00105155713|2| | |20170205|20531005| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP83647|2588237|2520096|WP83647|2588237|2520096|2017011|20170118|20170718|105.155.716|00105155716|2| | |20170205|20320205| |12|1.0000|0.00|1800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ZWYSSIR|2278382|2296213|ZWYSSIR|2278382|2296213|2017011|20170118|20170718|105.155.720|00105155720|2| | |20170201|20280201| |0|1.0000|97561.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ZWYSSIR|2278382|2296213|ZWYSSIR|2278382|2296213|2017011|20170118|20170718|105.155.723|00105155723|2| | |20170201|20280201| |0|1.0000|45854.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP83647|2588237|2520096|WP83647|2588237|2520096|2017011|20170118|20170718|105.155.724|00105155724|2| | |20170205|20320205| |12|1.0000|0.00|1800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111306|2503111|2346923|111306|2503111|2346923|2017011|20170118|20170718|105.155.725|00105155725|2| | |20170205|20460505| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|SGANGAF|2305683|2296213|SGANGAF|2305683|2296213|2017011|20170118|20170718|105.155.719|00105155719|4|20170118|20170118|20170206|20270206| |0|1.0000|35610.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81645|2571689|2369064|WP81645|2571689|2369064|2017011|20170118|20170718|105.155.715|00105155715|2| | |20170205|20330205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ESFM|1058178|2296213|ESFM|1058178|2296213|2017011|20170118|20170318|105.134.328|00105134328|4|20170118|20170118|20161205|20501205| |1|1.0000|0.00|3000.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ZWYSSIR|2278382|2296213|ZWYSSIR|2278382|2296213|2017011|20170118|20170718|105.155.726|00105155726|2| | |20170201|20280201| |0|1.0000|146341.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111157|2503111|2346923|111157|2503111|2346923|2017011|20170118|20170718|105.155.728|00105155728|2| | |20170205|20540405| |12|1.0000|0.00|4800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111060|2503111|2346923|111060|2503111|2346923|2017011|20170118|20170718|105.155.729|00105155729|2| | |20170205|20610805| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111306|2503111|2346923|111306|2503111|2346923|2017011|20170118|20170718|105.155.731|00105155731|2| | |20170205|20460505| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP83774|2616946|2510424|WP83774|2616946|2510424|2017011|20170118|20170718|105.155.727|00105155727|2| | |20170205|20440205| |1|1.0000|0.00|2568.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111306|2503111|2346923|111306|2503111|2346923|2017011|20170118|20170718|105.155.733|00105155733|2| | |20170205|20460505| |12|1.0000|0.00|4800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|ZWYSSIR|2278382|2296213|ZWYSSIR|2278382|2296213|2017011|20170118|20170718|105.155.734|00105155734|2| | |20170201|20280201| |0|1.0000|125600.00|0.00|SLFNVE|1.0000|0.00|0|993.124.262| | |Offerte Easy
6050|20170128|ESFM|1058178|2296213|ESFM|1058178|2296213|2017011|20170118|20170318|105.134.308|00105134308|4|20170118|20170118|20161205|20481205| |1|1.0000|0.00|3000.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|109355|2503111|2346923|109355|2503111|2346923|2017011|20170118|20170718|105.155.738|00105155738|2| | |20170205|20620505| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|108947|2583904|2579406|108947|2583904|2579406|2017011|20170118|20170718|105.155.736|00105155736|2| | |20170201|20690201| |0|1.0000|55319.25|0.00|SLATFA|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2581449|DEBA|2228018|2296213|2017011|20170118|20170318|105.128.988|00105128988|2| | |20161205|20521005| |1|1.0000|0.00|3384.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110481|2503111|2346923|110481|2503111|2346923|2017011|20170118|20170718|105.155.741|00105155741|2| | |20170305|20500305| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110481|2503111|2346923|110481|2503111|2346923|2017012|20170118|20170718|105.155.744|00105155744|4|20170124|20170125|20170305|20500305| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|BOZONM|2272160|2296213|BOZONM|2272160|2296213|2017011|20170118|20170718|105.155.745|00105155745|2| | |20170201| | |0|1.0000|200000.00|0.00|SLCAXC|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111060|2503111|2346923|111060|2503111|2346923|2017011|20170118|20170718|105.155.750|00105155750|2| | |20170205|20610805| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP82915|2597592|2319677|WP82915|2597592|2319677|2017011|20170118|20170718|105.155.751|00105155751|2| | |20170205|20440105| |1|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|JUSA|2527789|2296213|JUSA|2527789|2296213|2017011|20170118|20170718|105.155.748|00105155748|2| | |20170205|20470205| |12|1.0000|0.00|6600.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|109547|2503111|2346923|109547|2503111|2346923|2017011|20170118|20170718|105.155.753|00105155753|2| | |20170201|20530901| |12|1.0000|0.00|4200.00|SLFVD3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|MCH3|2577081|2296213|MCH3|2577081|2296213|2017011|20170118|20170718|105.155.755|00105155755|2| | |20170205|20540205| |12|1.0000|0.00|2400.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|00103631|2542560|2373078|00103631|2542560|2373078|2017011|20170118|20170718|105.155.754|00105155754|2| | |20170205|20340205| |1|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP82915|2597592|2319677|WP82915|2597592|2319677|2017011|20170118|20170718|105.155.757|00105155757|2| | |20170205|20440105| |1|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810251|2655605|2655604|WP810251|2655605|2655604|2017011|20170118|20170718|105.155.747|00105155747|2| | |20170205|20480205| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP89871|2546567|2520096|WP89871|2546567|2520096|2017011|20170118|20170718|105.155.758|00105155758|2| | |20170305|20631005| |1|1.0000|0.00|2400.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810753|2606958|2669457|WP810753|2606958|2669457|2017011|20170118|20170718|105.155.759|00105155759|2| | |20170205|20400205| |12|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|TIJE|2386649|2296213|TIJE|2386649|2296213|2017012|20170118|20170718|105.155.760|00105155760|4|20170119|20170120|20170205|20600205| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111168|2503111|2346923|111168|2503111|2346923|2017011|20170118|20170718|105.155.763|00105155763|2| | |20170205|20570405| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP810251|2655605|2655604|WP810251|2655605|2655604|2017011|20170118|20170718|105.155.762|00105155762|2| | |20170205|20480205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|109170|2503111|2346923|109170|2503111|2346923|2017011|20170118|20170718|105.155.765|00105155765|2| | |20170205|20550805| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111281|2503111|2346923|111281|2503111|2346923|2017011|20170118|20170718|105.155.756|00105155756|2| | |20170205|20560805| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|AESMA|2341978|2296213|DEBA|2228018|2296213|2017011|20170118|20170318|105.133.688|00105133688|2| | |20170105|20470105| |1|1.0000|0.00|4720.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|TIJE|2386649|2296213|TIJE|2386649|2296213|2017011|20170118|20170718|105.155.767|00105155767|2| | |20170205|20600205| |12|1.0000|0.00|4800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|106928|2503111|2346923|106928|2503111|2346923|2017012|20170118|20170718|105.155.770|00105155770|4|20170118|20170124|20170205|20600705| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|GOTSCK|28337|2296213|GOTSCK|28337|2296213|2017011|20170118|20170718|105.155.771|00105155771|2| | |20170201|20270201| |0|1.0000|100000.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81650|2571565|2567681|ESFM|1058178|2296213|2017011|20170118|20170318|105.114.697|00105114697|2| | |20161205|20451205| |12|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2366564|DEBA|2228018|2296213|2017011|20170118|20170318|105.143.815|00105143815|2| | |20170105|20590105| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|108586|2503111|2346923|108586|2503111|2346923|2017011|20170118|20170718|105.155.774|00105155774|2| | |20170205|20560205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP810539|2664631|2664342|WP810539|2664631|2664342|2017011|20170118|20170718|105.155.773|00105155773|2| | |20170205|20510205| |12|1.0000|0.00|3739.20|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|GOTSCK|28337|2296213|GOTSCK|28337|2296213|2017011|20170118|20170718|105.155.775|00105155775|2| | |20170201|20270201| |0|1.0000|100000.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ESPO|409991|2296213|ESPO|409991|2296213|2017011|20170118|20170318|105.141.855|00105141855|2| | |20170105|20530105| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|104607|2503111|2346923|104607|2503111|2346923|2017011|20170118|20170718|105.155.777|00105155777|2| | |20170205|20550405| |12|1.0000|0.00|4968.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110335|2503111|2346923|DEBA|2228018|2296213|2017011|20170118|20170318|105.136.597|00105136597|2| | |20170105|20470705| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP89871|2546567|2520096|WP89871|2546567|2520096|2017011|20170118|20170718|105.155.772|00105155772|2| | |20170305|20631005| |1|1.0000|0.00|3600.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810274|2656282|2656278|WP810274|2656282|2656278|2017011|20170118|20170718|105.155.780|00105155780|2| | |20170201|20220201| |1|1.0000|0.00|855.80|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP80376|673910|2551413|DEBA|2228018|2296213|2017012|20170118|20170318|105.141.866|00105141866|4|20170123|20170126|20170105|20600105| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810274|2656282|2656278|WP810274|2656282|2656278|2017011|20170118|20170718|105.155.784|00105155784|2| | |20170201|20310601| |1|1.0000|0.00|1356.10|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81645|2571689|2369064|WP81645|2571689|2369064|2017011|20170118|20170718|105.155.783|00105155783|2| | |20170205|20330205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81645|2571689|2369064|WP81645|2571689|2369064|2017012|20170118|20170718|105.155.785|00105155785|4|20170120|20170125|20170205|20320205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|105459|2503111|2346923|105459|2503111|2346923|2017011|20170118|20170718|105.155.786|00105155786|2| | |20170205|20520205| |1|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110339|2503111|2346923|110339|2503111|2346923|2017011|20170118|20170718|105.155.787|00105155787|2| | |20170305|20501005| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP81645|2571689|2369064|WP81645|2571689|2369064|2017011|20170118|20170718|105.155.788|00105155788|2| | |20170205|20330205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ORJO|2240362|2296213|DEBA|2228018|2296213|2017011|20170118|20170318|105.151.927|00105151927|2| | |20170205|20370205| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111157|2503111|2346923|111157|2503111|2346923|2017011|20170118|20170718|105.155.789|00105155789|2| | |20170205|20540405| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111157|2503111|2346923|111157|2503111|2346923|2017011|20170118|20170718|105.155.790|00105155790|2| | |20170205|20540405| |12|1.0000|0.00|2199.60|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111157|2503111|2346923|111157|2503111|2346923|2017011|20170118|20170718|105.155.791|00105155791|2| | |20170205|20540405| |12|1.0000|0.00|2199.60|SLPDP|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP81645|2571689|2369064|WP81645|2571689|2369064|2017012|20170118|20170718|105.155.792|00105155792|4|20170120|20170127|20170205|20330205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|BUETTEA|2313586|2296213|BUETTEA|2313586|2296213|2017011|20170118|20170718|105.155.794|00105155794|2| | |20170205|20480205| |4|1.0000|0.00|3368.00|SLPDV2|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|109954|2503111|2346923|109954|2503111|2346923|2017012|20170118|20170718|105.155.796|00105155796|4|20170120|20170125|20170205|20570205| |12|1.0000|0.00|2400.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|SVANOTP|2301502|2296213|SVANOTP|2301502|2296213|2017011|20170118|20170718|105.155.797|00105155797|4|20170118|20170118|20170205|20500205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|KERN|2423857|2296213|KERN|2423857|2296213|2017012|20170118|20170718|105.155.798|00105155798|4|20170121|20170123|20170218| | |0|1.0000|234146.00|0.00|SLCAXC|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|SCHAUFR|1034491|2296213|SCHAUFR|1034491|2296213|2017011|20170118|20170718|105.155.799|00105155799|2| | |20170201|20270201| |0|1.0000|30000.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|SVANOTP|2301502|2296213|SVANOTP|2301502|2296213|2017011|20170118|20170718|105.155.800|00105155800|4|20170118|20170118|20170201|20370201| |0|1.0000|146341.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111078|2503111|2346923|111078|2503111|2346923|2017011|20170118|20170718|105.155.802|00105155802|2| | |20170205|20431105| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|104607|2503111|2346923|104607|2503111|2346923|2017011|20170118|20170718|105.155.801|00105155801|2| | |20170305|20420305| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WYTH|2564339|2296213|WYTH|2564339|2296213|2017011|20170118|20170718|105.155.803|00105155803|2| | |20170201|20510401| |12|1.0000|0.00|6768.00|SLFVD1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|DIVM|2543462|2296213|DIVM|2543462|2296213|2017012|20170118|20170718|105.155.804|00105155804|4|20170120|20170123|20170201|20460201| |1|1.0000|0.00|448.70|SLR40|1.0000|0.00|0|104.134.994| | |Offerte Easy
6050|20170128|WP810172|2653388|2587462|WP810172|2653388|2587462|2017011|20170118|20170718|105.155.805|00105155805|2| | |20170305|20480205| |12|1.0000|0.00|6768.00|SLPDV6|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|101227|2503111|2346923|101227|2503111|2346923|2017011|20170118|20170718|105.155.808|00105155808|2| | |20170205|20390605| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP810036|2632066|2583449|WP810036|2632066|2583449|2017011|20170118|20170718|105.155.806|00105155806|2| | |20170205|20360205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111078|2503111|2346923|111078|2503111|2346923|2017011|20170118|20170718|105.155.809|00105155809|2| | |20170205|20470905| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP83293|2605842|2549440|WP83293|2605842|2549440|2017012|20170118|20170718|105.155.807|00105155807|4|20170119|20170125|20170205|20500205| |1|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|COUJ|2630072|2296213|COUJ|2630072|2296213|2017011|20170118|20170718|105.155.810|00105155810|2| | |20170205|20320205| |12|1.0000|0.00|1800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111078|2503111|2346923|111078|2503111|2346923|2017011|20170118|20170718|105.155.812|00105155812|2| | |20170205|20470905| |12|1.0000|0.00|4200.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|ITMU|2521185|2296213|ITMU|2521185|2296213|2017011|20170118|20170718|105.155.811|00105155811|2| | |20170201|20270201| |0|1.0000|40000.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111078|2503111|2346923|111078|2503111|2346923|2017011|20170118|20170718|105.155.813|00105155813|2| | |20170205|20470905| |12|1.0000|0.00|4800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111060|2503111|2346923|111060|2503111|2346923|2017011|20170118|20170718|105.155.814|00105155814|2| | |20170205|20610805| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|COUJ|2630072|2296213|COUJ|2630072|2296213|2017011|20170118|20170718|105.155.815|00105155815|2| | |20170205|20320205| |12|1.0000|0.00|1800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111078|2503111|2346923|111078|2503111|2346923|2017011|20170118|20170718|105.155.817|00105155817|2| | |20170205|20470905| |12|1.0000|0.00|5400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111078|2503111|2346923|111078|2503111|2346923|2017011|20170118|20170718|105.155.818|00105155818|2| | |20170205|20470905| |12|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111118|2503111|2346923|111118|2503111|2346923|2017011|20170118|20170718|105.155.820|00105155820|2| | |20170205|20400205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111078|2503111|2346923|111078|2503111|2346923|2017011|20170118|20170718|105.155.822|00105155822|2| | |20170205|20470905| |12|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
