datenquelle|standdatum|offertnummerintern|vertriebspartnergpnr|fallcode|provisionsanteil|leistungstraegerart
6050|20170128|00105156830|2583629|0|1.0000|20
6050|20170128|00105156830|2583629|0| |1
6050|20170128|00105157006|2386693|0|1.0000|20
6050|20170128|00105157006|2386693|0| |1
6050|20170128|00105153077|404769|0| |1
6050|20170128|00105142821|2322390|0|1.0000|20
6050|20170128|00105142821|2322390|0| |1
6050|20170128|00105157160|481339|0|1.0000|20
6050|20170128|00105150778|2229043|0|1.0000|20
6050|20170128|00105150778|2229043|0| |1
6050|20170128|00105156961|2423324|0|0.5000|20
6050|20170128|00105156961|2423324|0| |1
6050|20170128|00105157178|2514859|0|1.0000|20
6050|20170128|00105157178|2514859|0| |1
6050|20170128|00105154346|2346923|0|1.0000|20
6050|20170128|00105154346|2346923|0| |1
6050|20170128|00105155760|2386649|0|1.0000|20
6050|20170128|00105155760|2386649|0| |1
6050|20170128|00105156722|2607040|0|1.0000|20
6050|20170128|00105156722|2607040|0| |1
6050|20170128|00105147241|2346923|0| |1
6050|20170128|00105152472|2504361|0|1.0000|20
6050|20170128|00105152472|2504361|0| |1
6050|20170128|00105154991|2346923|0| |1
6050|20170128|00105153253|2346923|0|1.0000|20
6050|20170128|00105153253|2346923|0| |1
6050|20170128|00105154073|2346923|0|1.0000|20
6050|20170128|00105154073|2346923|0| |1
6050|20170128|00105149995|2346923|0|1.0000|20
6050|20170128|00105149995|2346923|0| |1
6050|20170128|00105152419|2346923|0|1.0000|20
6050|20170128|00105152419|2346923|0| |1
6050|20170128|00105149208|2345903|0|1.0000|20
6050|20170128|00105149208|2345903|0| |1
6050|20170128|00105156782|2346341|0|1.0000|20
6050|20170128|00105156782|2346341|0| |1
6050|20170128|00105155391|2609534|0|1.0000|20
6050|20170128|00105155391|2609534|0| |1
6050|20170128|00105155274|2346923|0|1.0000|20
6050|20170128|00105155274|2346923|0| |1
6050|20170128|00105157346|2597324|0| |1
6050|20170128|00105146117|2346923|0| |1
6050|20170128|00105150368|2346923|0|1.0000|20
6050|20170128|00105151570|2259409|0|1.0000|20
6050|20170128|00105151570|2259409|0| |1
6050|20170128|00105157582|2295401|0| |1
6050|20170128|00105156360|986585|0|1.0000|20
6050|20170128|00105156360|986585|0| |1
6050|20170128|00105156987|325386|0|1.0000|20
6050|20170128|00105156987|325386|0| |1
6050|20170128|00105156012|2067371|0| |1
6050|20170128|00105156916|2083167|0|1.0000|20
6050|20170128|00105156916|2083167|0| |1
6050|20170128|00105157371|2318115|0|1.0000|20
6050|20170128|00105157371|2318115|0| |1
6050|20170128|00105155915|2511083|0|1.0000|20
6050|20170128|00105155915|2511083|0| |1
6050|20170128|00105156093|2346923|0|1.0000|20
6050|20170128|00105156093|2346923|0| |1
6050|20170128|00105153502|2600284|0|1.0000|20
6050|20170128|00105156487|2346923|0|1.0000|20
6050|20170128|00105156487|2346923|0| |1
6050|20170128|00105152613|2346923|0|1.0000|20
6050|20170128|00105152613|2346923|0| |1
6050|20170128|00105153752|2346923|0|1.0000|20
6050|20170128|00105153752|2346923|0| |1
6050|20170128|00105156189|605859|0|1.0000|20
6050|20170128|00105156189|605859|0| |1
6050|20170128|00105156650|2346923|0|1.0000|20
6050|20170128|00105156650|2346923|0| |1
6050|20170128|00105153904|2346923|0|1.0000|20
6050|20170128|00105153904|2346923|0| |1
6050|20170128|00105155290|2346923|0|1.0000|20
6050|20170128|00105155002|2346923|0|1.0000|20
6050|20170128|00105155002|2346923|0| |1
6050|20170128|00105151263|2346923|0|1.0000|20
6050|20170128|00105151263|2346923|0| |1
6050|20170128|00105140111|2580221|0| |1
6050|20170128|00105153601|2346923|0|1.0000|20
6050|20170128|00105153601|2346923|0| |1
6050|20170128|00105157710|2318219|0| |1
6050|20170128|00105158303|2577081|0|1.0000|20
6050|20170128|00105158303|2577081|0| |1
6050|20170128|00105158028|2300446|0|0.5000|20
6050|20170128|00105158028|2300446|0| |1
6050|20170128|00105158028|2301502|0|0.5000|21
6050|20170128|00105104810|2614354|0| |1
6050|20170128|00105155633|2543462|0|1.0000|20
6050|20170128|00105156767|489115|0|1.0000|20
6050|20170128|00105156767|489115|0| |1
6050|20170128|00105154668|391112|0|1.0000|20
6050|20170128|00105145924|2107112|0|1.0000|20
6050|20170128|00105145924|2107112|0| |1
6050|20170128|00105153913|2041513|0|1.0000|20
6050|20170128|00105147255|2346923|0|1.0000|20
6050|20170128|00105154627|2346923|0|1.0000|20
6050|20170128|00105154627|2346923|0| |1
6050|20170128|00105151702|2661349|0|1.0000|20
6050|20170128|00105151028|2592880|0|1.0000|20
6050|20170128|00105151016|2592880|0|1.0000|20
6050|20170128|00105151016|2592880|0| |1
6050|20170128|00105146502|2346923|0|1.0000|20
6050|20170128|00105146502|2346923|0| |1
6050|20170128|00105152824|2346923|0|1.0000|20
6050|20170128|00105155435|2346923|0|1.0000|20
6050|20170128|00105155435|2346923|0| |1
6050|20170128|00105152699|2572240|0| |1
6050|20170128|00105155689|2580223|0| |1
6050|20170128|00105156599|2346923|0|1.0000|20
6050|20170128|00105156599|2346923|0| |1
6050|20170128|00105159039|2319617|0|1.0000|20
6050|20170128|00105159039|2319617|0| |1
6050|20170128|00105114146|2580221|0|1.0000|20
6050|20170128|00105114146|2580221|0| |1
6050|20170128|00105157366|2346923|0| |1
6050|20170128|00105158056|2589960|0|1.0000|20
6050|20170128|00105158056|2589960|0| |1
6050|20170128|00105159360|238721|0|1.0000|20
6050|20170128|00105159254|2654984|0|1.0000|20
6050|20170128|00105158763|2527789|0|1.0000|20
6050|20170128|00105158763|2527789|0| |1
6050|20170128|00105154585|2523862|0|1.0000|20
6050|20170128|00105154585|2523862|0| |1
6050|20170128|00105156389|2613135|0|1.0000|20
6050|20170128|00105156389|2613135|0| |1
6050|20170128|00105128389|2366564|0|1.0000|20
6050|20170128|00105159664|2245729|0|1.0000|20
6050|20170128|00105159664|2245729|0| |1
6050|20170128|00105117870|2580217|0|1.0000|20
6050|20170128|00105117870|2580217|0| |1
6050|20170128|00105156468|2056622|0|1.0000|20
6050|20170128|00105156468|2056622|0| |1
6050|20170128|00105159331|2320263|0|1.0000|20
6050|20170128|00105150260|2346923|0|1.0000|20
6050|20170128|00105150260|2346923|0| |1
6050|20170128|00105153285|2346923|0|1.0000|20
6050|20170128|00105153285|2346923|0| |1
6050|20170128|00105153881|2661836|0|1.0000|20
6050|20170128|00105154414|2346923|0|1.0000|20
6050|20170128|00105154414|2346923|0| |1
6050|20170128|00105156473|743919|0| |1
6050|20170128|00105158852|2346923|0|1.0000|20
6050|20170128|00105158852|2346923|0| |1
6050|20170128|00105158524|2346923|0|1.0000|20
6050|20170128|00105158524|2346923|0| |1
6050|20170128|00105155744|2346923|0|1.0000|20
6050|20170128|00105155744|2346923|0| |1
6050|20170128|00105156751|2346923|0|1.0000|20
6050|20170128|00105156021|2346923|0| |1
6050|20170128|00105157803|2346923|0|1.0000|20
6050|20170128|00105157803|2346923|0| |1
6050|20170128|00105152996|2346923|0|1.0000|20
6050|20170128|00105152996|2346923|0| |1
6050|20170128|00105157999|2346923|0|1.0000|20
6050|20170128|00105157999|2346923|0| |1
6050|20170128|00105134612|2346923|0|1.0000|20
6050|20170128|00105157035|2346923|0|1.0000|20
6050|20170128|00105157035|2346923|0| |1
6050|20170128|00105157181|2346923|0|1.0000|20
6050|20170128|00105157121|2660663|0|0.5000|20
6050|20170128|00105157121|2660663|0| |1
6050|20170128|00105157121|2314200|0|0.5000|21
6050|20170128|00105149675|2346923|0|1.0000|20
6050|20170128|00105149675|2346923|0| |1
6050|20170128|00105159662|191938|0|1.0000|20
6050|20170128|00105159662|191938|0| |1
6050|20170128|00105157708|2346923|0|1.0000|20
6050|20170128|00105157708|2346923|0| |1
6050|20170128|00105138594|2580223|0|1.0000|20
6050|20170128|00105138594|2580223|0| |1
6050|20170128|00105155400|2611500|0| |1
6050|20170128|00105155400|2629404|0|0.5000|21
6050|20170128|00105155040|2346923|0|1.0000|20
6050|20170128|00105159450|191938|0|1.0000|20
6050|20170128|00105159450|191938|0| |1
6050|20170128|00105159705|1018217|0|1.0000|20
6050|20170128|00105159705|1018217|0| |1
6050|20170128|00105160127|2516748|0|1.0000|20
6050|20170128|00105154133|2178202|0|1.0000|20
6050|20170128|00105154133|2178202|0| |1
6050|20170128|00105154194|2559262|0|1.0000|20
6050|20170128|00105154194|2559262|0| |1
6050|20170128|00105148786|2606295|0|1.0000|20
6050|20170128|00105148786|2606295|0| |1
6050|20170128|00105157720|2654662|0|1.0000|20
6050|20170128|00105149612|2596382|0|1.0000|20
6050|20170128|00105149612|2596382|0| |1
6050|20170128|00105158636|2213631|0|1.0000|20
6050|20170128|00105150988|2423857|0|1.0000|20
6050|20170128|00105150988|2423857|0| |1
6050|20170128|00105149860|2629962|0|1.0000|20
6050|20170128|00105149860|2629962|0| |1
6050|20170128|00105150629|2663402|0|1.0000|20
6050|20170128|00105160281|2081367|0|1.0000|20
6050|20170128|00105160281|2081367|0| |1
6050|20170128|00105160287|273357|0|1.0000|20
6050|20170128|00105160287|273357|0| |1
6050|20170128|00105157546|2346923|0|1.0000|20
6050|20170128|00105157244|1080098|0|1.0000|20
6050|20170128|00105157557|2346923|0| |1
6050|20170128|00105153947|2424700|0|1.0000|20
6050|20170128|00105153947|2424700|0| |1
6050|20170128|00105156573|2346923|0|1.0000|20
6050|20170128|00105156573|2346923|0| |1
6050|20170128|00105158730|2346923|0|1.0000|20
6050|20170128|00105160414|264992|0|1.0000|20
6050|20170128|00105160414|264992|0| |1
6050|20170128|00105153158|2602697|0|1.0000|20
6050|20170128|00105153158|2602697|0| |1
6050|20170128|00105156475|2346923|0| |1
6050|20170128|00105151686|2602697|0|1.0000|20
6050|20170128|00105151686|2602697|0| |1
6050|20170128|00105152541|2346923|0|1.0000|20
6050|20170128|00105152541|2346923|0| |1
6050|20170128|00105150519|2602697|0|1.0000|20
6050|20170128|00105150519|2602697|0| |1
6050|20170128|00105157785|2667520|0|1.0000|20
6050|20170128|00105154106|2346923|0|1.0000|20
6050|20170128|00105154106|2346923|0| |1
6050|20170128|00105150912|2667520|0| |1
6050|20170128|00105120698|2580217|0|1.0000|20
6050|20170128|00105120698|2580217|0| |1
6050|20170128|00105153441|2178233|0|1.0000|20
6050|20170128|00105153441|2178233|0| |1
6050|20170128|00105158468|2346923|0|1.0000|20
6050|20170128|00105158468|2346923|0| |1
6050|20170128|00105159622|2346923|0| |1
6050|20170128|00105155742|2277820|0|1.0000|20
6050|20170128|00105155742|2277820|0| |1
6050|20170128|00105158874|2536817|0| |1
6050|20170128|00105156829|2527660|0|1.0000|20
6050|20170128|00105156829|2527660|0| |1
6050|20170128|00105157638|2346923|0| |1
6050|20170128|00105155271|2346923|0|1.0000|20
6050|20170128|00105155271|2346923|0| |1
6050|20170128|00105139726|2389908|0|1.0000|20
6050|20170128|00105139726|2389908|0| |1
6050|20170128|00105156396|2346923|0|1.0000|20
6050|20170128|00105156396|2346923|0| |1
6050|20170128|00105157537|2346923|0|1.0000|20
6050|20170128|00105156867|2346923|0| |1
6050|20170128|00105151214|2306493|0| |1
6050|20170128|00105151214|2345970|0|0.1000|21
6050|20170128|00105151214|2619388|0|0.0000|21
6050|20170128|00105160316|2589960|0|1.0000|20
6050|20170128|00105160316|2589960|0| |1
6050|20170128|00105151981|2381031|0|1.0000|20
6050|20170128|00105151981|2381031|0| |1
6050|20170128|00105148063|2346923|0| |1
6050|20170128|00105156597|2346923|0|1.0000|20
6050|20170128|00105154532|2524547|0| |1
6050|20170128|00105159498|2346923|0| |1
6050|20170128|00105151858|2579944|0| |1
6050|20170128|00105158891|2346923|0|1.0000|20
6050|20170128|00105158891|2346923|0| |1
6050|20170128|00105150318|2346923|0|1.0000|20
6050|20170128|00105150318|2346923|0| |1
6050|20170128|00105133899|2600771|0|1.0000|20
6050|20170128|00105133899|2600771|0| |1
6050|20170128|00105157560|2346923|0|1.0000|20
6050|20170128|00105157560|2346923|0| |1
6050|20170128|00105131724|2387725|0|1.0000|20
6050|20170128|00105131724|2387725|0| |1
6050|20170128|00105155766|2656163|0|1.0000|20
6050|20170128|00105155766|2656163|0| |1
6050|20170128|00105160707|2279139|0|1.0000|20
6050|20170128|00105160707|2279139|0| |1
6050|20170128|00105157528|2289702|0|1.0000|20
6050|20170128|00105157528|2289702|0| |1
6050|20170128|00105089053|2593572|0|1.0000|20
6050|20170128|00105089053|2593572|0| |1
6050|20170128|00105146720|2346923|0|1.0000|20
6050|20170128|00105146720|2346923|0| |1
6050|20170128|00105159578|2605629|0|1.0000|20
6050|20170128|00105159578|2605629|0| |1
6050|20170128|00105156871|2346923|0|1.0000|20
6050|20170128|00105159981|605859|0|1.0000|20
6050|20170128|00105159981|605859|0| |1
6050|20170128|00105158960|2321474|0|1.0000|20
6050|20170128|00105158960|2321474|0| |1
6050|20170128|00105150986|2652992|0| |1
6050|20170128|00105150986|2303772|0|0.2000|21
6050|20170128|00105159524|2346923|0|1.0000|20
6050|20170128|00105159524|2346923|0| |1
6050|20170128|00105159269|2069810|0| |1
6050|20170128|00105159402|743919|0|1.0000|20
6050|20170128|00105159402|743919|0| |1
6050|20170128|00105160788|2155133|0|1.0000|20
6050|20170128|00105160788|2155133|0| |1
6050|20170128|00105159711|2346923|0|1.0000|20
6050|20170128|00105159711|2346923|0| |1
6050|20170128|00105159409|2346923|0| |1
6050|20170128|00105152339|2178060|0|1.0000|20
6050|20170128|00105152339|2178060|0| |1
6050|20170128|00105153890|2346923|0|1.0000|20
6050|20170128|00105153890|2346923|0| |1
6050|20170128|00105156497|191938|0|1.0000|20
6050|20170128|00105156497|191938|0| |1
6050|20170128|00105159518|2568681|0|1.0000|20
6050|20170128|00105155792|2369064|0|1.0000|20
6050|20170128|00105159313|2346923|0| |1
6050|20170128|00105154942|2346923|0|1.0000|20
6050|20170128|00105154942|2346923|0| |1
6050|20170128|00105159534|2346923|0|1.0000|20
6050|20170128|00105159534|2346923|0| |1
6050|20170128|00105158762|2346923|0| |1
6050|20170128|00105160440|2665280|0| |1
6050|20170128|00105157973|2313670|0|1.0000|20
6050|20170128|00105158898|2346923|0| |1
6050|20170128|00105153107|2346923|0|1.0000|20
6050|20170128|00105153107|2346923|0| |1
6050|20170128|00105151035|2580220|0| |1
6050|20170128|00105159150|2312334|0| |1
6050|20170128|00105154031|2236189|0|1.0000|20
6050|20170128|00105154031|2236189|0| |1
6050|20170128|00105160223|2346923|0| |1
6050|20170128|00105157925|2305688|0|1.0000|20
6050|20170128|00105157925|2305688|0| |1
6050|20170128|00105159204|2583629|0|0.6200|20
6050|20170128|00105160876|2291539|0| |1
6050|20170128|00105157984|2655210|0|1.0000|20
6050|20170128|00105157984|2655210|0| |1
6050|20170128|00105154132|2346923|0|1.0000|20
6050|20170128|00105159587|2346923|0|1.0000|20
6050|20170128|00105158728|2346923|0|1.0000|20
6050|20170128|00105158728|2346923|0| |1
6050|20170128|00105160921|2322322|0| |1
6050|20170128|00105156601|2346923|0| |1
6050|20170128|00105154958|2346923|0| |1
6050|20170128|00105144914|2596291|0|1.0000|20
6050|20170128|00105152250|2346923|0|1.0000|20
6050|20170128|00105153267|2583449|0|1.0000|20
6050|20170128|00105158888|2424698|0| |1
6050|20170128|00105155128|2346923|0| |1
6050|20170128|00105153179|2346923|0| |1
6050|20170128|00105134187|2301502|0|1.0000|20
6050|20170128|00105155541|2523862|0|1.0000|20
6050|20170128|00105157285|2657971|0|1.0000|20
6050|20170128|00105127330|2580221|0|1.0000|20
6050|20170128|00105158466|2176571|0|1.0000|20
6050|20170128|00105143033|2316074|0|1.0000|20
6050|20170128|00105157610|2527789|0|1.0000|20
6050|20170128|00105148177|2346923|0|1.0000|20
6050|20170128|00105151877|2346923|0|1.0000|20
6050|20170128|00105154040|2602697|0|1.0000|20
6050|20170128|00105153662|2602697|0|1.0000|20
6050|20170128|00105157849|2656649|0| |1
6050|20170128|00105157953|2416993|0| |1
6050|20170128|00105157869|2656649|0| |1
6050|20170128|00105138990|2346923|0|1.0000|20
6050|20170128|00105153952|2346923|0| |1
6050|20170128|00105158680|2614354|0|1.0000|20
6050|20170128|00105157669|2387725|0|1.0000|20
6050|20170128|00105154954|2346923|0|1.0000|20
6050|20170128|00105150717|2346923|0| |1
6050|20170128|00105158578|2614354|0|1.0000|20
6050|20170128|00105148015|2346923|0|1.0000|20
6050|20170128|00105156081|2659762|0| |1
6050|20170128|00105151949|2624989|0| |1
6050|20170128|00105155942|2346923|0| |1
6050|20170128|00105155473|2346923|0| |1
6050|20170128|00105157613|2346923|0| |1
6050|20170128|00105158008|2346923|0|1.0000|20
6050|20170128|00105157374|2346923|0| |1
6050|20170128|00105157075|2346923|0| |1
6050|20170128|00105155699|2656304|0| |1
6050|20170128|00105157998|2346923|0| |1
6050|20170128|00105156932|2385077|0|1.0000|20
6050|20170128|00105157057|2602697|0| |1
6050|20170128|00105147255|2346923|0| |1
6050|20170128|00105148692|2626212|0|1.0000|20
6050|20170128|00105151032|2592880|0|1.0000|20
6050|20170128|00105151665|2381031|0|1.0000|20
6050|20170128|00105151702|2661349|0| |1
6050|20170128|00105151028|2592880|0| |1
6050|20170128|00105156603|2346923|0| |1
6050|20170128|00105152824|2346923|0| |1
6050|20170128|00105156226|2346923|0| |1
6050|20170128|00105156279|2346923|0|1.0000|20
6050|20170128|00105150074|2580217|0|1.0000|20
6050|20170128|00105152699|2572240|0|1.0000|20
6050|20170128|00105159207|2646433|0| |1
6050|20170128|00105155689|2580223|0|1.0000|20
6050|20170128|00105157409|2346923|0|1.0000|20
6050|20170128|00105158940|2661836|0| |1
6050|20170128|00105154457|2626423|0|1.0000|20
6050|20170128|00105159189|2321875|0|0.2000|20
6050|20170128|00105157366|2346923|0|1.0000|20
6050|20170128|00105159428|2343545|0| |1
6050|20170128|00105155538|2659254|0|1.0000|20
6050|20170128|00105159103|2619906|0| |1
6050|20170128|00105157165|2254974|0| |1
6050|20170128|00105159548|2176597|0|1.0000|20
6050|20170128|00105159360|238721|0| |1
6050|20170128|00105158699|2190993|0| |1
6050|20170128|00105159254|2654984|0| |1
6050|20170128|00105159456|2626719|0|1.0000|20
6050|20170128|00105156902|2631660|0| |1
6050|20170128|00105155785|2571689|0| |1
6050|20170128|00105158722|2239435|0|1.0000|20
6050|20170128|00105159479|2179263|0| |1
6050|20170128|00105157471|2456892|0|1.0000|20
6050|20170128|00105113425|2081367|0|1.0000|20
6050|20170128|00105159679|2527176|0|1.0000|20
6050|20170128|00105156370|2081367|0| |1
6050|20170128|00105159331|2320263|0| |1
6050|20170128|00105154832|2346923|0|1.0000|20
6050|20170128|00105153881|2661836|0| |1
6050|20170128|00105157287|2346923|0|1.0000|20
6050|20170128|00105156498|2592324|0| |1
6050|20170128|00105156473|743919|0|1.0000|20
6050|20170128|00105150270|2346923|0|1.0000|20
6050|20170128|00105157597|2346923|0| |1
6050|20170128|00105156860|2346923|0| |1
6050|20170128|00105156780|2346923|0| |1
6050|20170128|00105156751|2346923|0| |1
6050|20170128|00105156021|2346923|0|1.0000|20
6050|20170128|00105154564|2346923|0|1.0000|20
6050|20170128|00105158102|2346923|0| |1
6050|20170128|00105156031|2346923|0| |1
6050|20170128|00105154373|2346923|0|1.0000|20
6050|20170128|00105149852|2664342|0| |1
6050|20170128|00105157200|2346923|0|1.0000|20
6050|20170128|00105157181|2346923|0| |1
6050|20170128|00105154131|2346923|0|1.0000|20
6050|20170128|00105152462|2346923|0| |1
6050|20170128|00105156238|2346923|0|1.0000|20
6050|20170128|00105159714|404769|0|1.0000|20
6050|20170128|00105158243|2346923|0| |1
6050|20170128|00105158141|2511083|0| |1
6050|20170128|00105153438|2058264|0| |1
6050|20170128|00105159652|191938|0|1.0000|20
6050|20170128|00105159850|2516748|0| |1
6050|20170128|00105157983|2052687|0| |1
6050|20170128|00105155508|2578516|0|1.0000|20
6050|20170128|00105157766|2346923|0|1.0000|20
6050|20170128|00105155400|2611500|0|0.5000|20
6050|20170128|00105159423|191938|0| |1
6050|20170128|00105154973|2560411|0| |1
6050|20170128|00105153721|2667019|0|1.0000|20
6050|20170128|00105155951|2509394|0| |1
6050|20170128|00105154182|2559262|0|1.0000|20
6050|20170128|00105153580|2246196|0| |1
6050|20170128|00105154677|2309234|0| |1
6050|20170128|00105153294|2654662|0| |1
6050|20170128|00105159581|231521|0| |1
6050|20170128|00105158705|2568681|0|1.0000|20
6050|20170128|00105157180|2568681|0|1.0000|20
6050|20170128|00105157974|2619496|0|1.0000|20
6050|20170128|00105156223|2063902|0|1.0000|20
6050|20170128|00105158741|2343402|0|1.0000|20
6050|20170128|00105158601|2589918|0|1.0000|20
6050|20170128|00105160108|2416993|0|1.0000|20
6050|20170128|00105158181|2346923|0|1.0000|20
6050|20170128|00105151258|2346923|0|1.0000|20
6050|20170128|00105083929|2346923|0| |1
6050|20170128|00105157278|2661311|0| |1
6050|20170128|00105153564|2058264|0| |1
6050|20170128|00105157764|2602697|0| |1
6050|20170128|00105157744|2602697|0| |1
6050|20170128|00105158279|2602697|0|1.0000|20
6050|20170128|00105155241|2346923|0| |1
6050|20170128|00105157558|2602697|0|1.0000|20
6050|20170128|00105158633|2346923|0|1.0000|20
6050|20170128|00105150926|2667520|0| |1
6050|20170128|00105160249|2392811|0|1.0000|20
6050|20170128|00105155966|2346923|0|1.0000|20
6050|20170128|00105151822|2579944|0|1.0000|20
6050|20170128|00105160460|2392811|0|1.0000|20
6050|20170128|00105155679|2655604|0| |1
6050|20170128|00105153440|2178233|0|1.0000|20
6050|20170128|00105160400|2340140|0|1.0000|20
6050|20170128|00105156671|2369064|0|1.0000|20
6050|20170128|00105128418|2580223|0|1.0000|20
6050|20170128|00105159378|2346923|0|1.0000|20
6050|20170128|00105158768|2602697|0| |1
6050|20170128|00105157464|2346923|0| |1
6050|20170128|00105159619|2346923|0|1.0000|20
6050|20170128|00105159665|2346923|0| |1
6050|20170128|00105156819|2527660|0| |1
6050|20170128|00105158843|2346923|0|1.0000|20
6050|20170128|00105155972|2346923|0| |1
6050|20170128|00105143334|2061073|0|1.0000|20
6050|20170128|00105153823|2602697|0| |1
6050|20170128|00105157441|2346923|0|1.0000|20
6050|20170128|00105155304|2346923|0|1.0000|20
6050|20170128|00105157173|2346923|0|1.0000|20
6050|20170128|00105159337|324433|0|1.0000|20
6050|20170128|00105154400|2346923|0| |1
6050|20170128|00105158935|2346923|0| |1
6050|20170128|00105153913|2041513|0| |1
6050|20170128|00105158219|2131168|0| |1
6050|20170128|00105158733|28337|0|1.0000|20
6050|20170128|00105105168|2148956|0|1.0000|20
6050|20170128|00105105168|2148956|0| |1
6050|20170128|00105154958|2346923|0|1.0000|20
6050|20170128|00105127330|2580221|0| |1
6050|20170128|00105154873|617783|0|1.0000|20
6050|20170128|00105154873|617783|0| |1
6050|20170128|00105146878|2316074|0|1.0000|20
6050|20170128|00105146878|2316074|0| |1
6050|20170128|00105149925|2313670|0| |1
6050|20170128|00105105973|2559203|0| |1
6050|20170128|00105142378|2580217|0|1.0000|20
6050|20170128|00105142378|2580217|0| |1
6050|20170128|00105155770|2346923|0|1.0000|20
6050|20170128|00105154226|2587462|0|1.0000|20
6050|20170128|00105154226|2587462|0| |1
6050|20170128|00105145204|2661811|0|1.0000|20
6050|20170128|00105148566|2346923|0|1.0000|20
6050|20170128|00105148566|2346923|0| |1
6050|20170128|00105153723|2559128|0| |1
6050|20170128|00105138558|2346923|0|1.0000|20
6050|20170128|00105138558|2346923|0| |1
6050|20170128|00105151276|2346923|0|1.0000|20
6050|20170128|00105151276|2346923|0| |1
6050|20170128|00105158430|2392133|0|1.0000|20
6050|20170128|00105143383|2587462|0| |1
6050|20170128|00105159063|2587371|0|1.0000|20
6050|20170128|00105159063|2587371|0| |1
6050|20170128|00105148710|2127111|0|1.0000|20
6050|20170128|00105148710|2127111|0| |1
6050|20170128|00105156287|2602697|0|1.0000|20
6050|20170128|00105156112|2661735|0|1.0000|20
6050|20170128|00105156112|2661735|0| |1
6050|20170128|00105143536|2591134|0|1.0000|20
6050|20170128|00105143536|2591134|0| |1
6050|20170128|00105151030|2592880|0|1.0000|20
6050|20170128|00105151030|2592880|0| |1
6050|20170128|00105157775|810534|0|1.0000|20
6050|20170128|00105157775|810534|0| |1
6050|20170128|00105152891|2346923|0|1.0000|20
6050|20170128|00105152891|2346923|0| |1
6050|20170128|00105157436|2346923|0|1.0000|20
6050|20170128|00105158125|2346923|0|1.0000|20
6050|20170128|00105158125|2346923|0| |1
6050|20170128|00105159007|1018217|0|1.0000|20
6050|20170128|00105151040|2592880|0|1.0000|20
6050|20170128|00105158785|2562968|0|1.0000|20
6050|20170128|00105158785|2562968|0| |1
6050|20170128|00105151642|2572240|0|1.0000|20
6050|20170128|00105156783|2346923|0|1.0000|20
6050|20170128|00105158074|2346923|0|1.0000|20
6050|20170128|00105158074|2346923|0| |1
6050|20170128|00105148288|2580221|0|1.0000|20
6050|20170128|00105148288|2580221|0| |1
6050|20170128|00105159090|2381581|0|1.0000|20
6050|20170128|00105159090|2381581|0| |1
6050|20170128|00105159035|2652608|0|1.0000|20
6050|20170128|00105159035|2652608|0| |1
6050|20170128|00105159189|2590635|0|0.8000|21
6050|20170128|00105154255|2346923|0|1.0000|20
6050|20170128|00105156159|404769|0|1.0000|20
6050|20170128|00105156159|404769|0| |1
6050|20170128|00105147970|2580217|0| |1
6050|20170128|00105159473|898766|0|1.0000|20
6050|20170128|00105159473|898766|0| |1
6050|20170128|00105157889|1080588|0|1.0000|20
6050|20170128|00105157889|1080588|0| |1
6050|20170128|00105155855|2310611|0|1.0000|20
6050|20170128|00105159546|2314200|0|1.0000|20
6050|20170128|00105159546|2314200|0| |1
6050|20170128|00105158687|2190993|0|1.0000|20
6050|20170128|00105158687|2190993|0| |1
6050|20170128|00105156556|2369064|0|1.0000|20
6050|20170128|00105156556|2624989|0| |1
6050|20170128|00105153329|2597324|0|1.0000|20
6050|20170128|00105153329|2597324|0| |1
6050|20170128|00105159051|222431|0|1.0000|20
6050|20170128|00105159046|222431|0|1.0000|20
6050|20170128|00105159046|222431|0| |1
6050|20170128|00105150404|2346923|0|1.0000|20
6050|20170128|00105150404|2346923|0| |1
6050|20170128|00105149584|2166512|0|1.0000|20
6050|20170128|00105149584|2166512|0| |1
6050|20170128|00105159670|2081368|0|1.0000|20
6050|20170128|00105159670|2081368|0| |1
6050|20170128|00105153407|2567681|0|1.0000|20
6050|20170128|00105153407|2567681|0| |1
6050|20170128|00105159663|2245729|0|1.0000|20
6050|20170128|00105154587|2668410|0|1.0000|20
6050|20170128|00105154587|2668410|0| |1
6050|20170128|00105158262|2047106|0|1.0000|20
6050|20170128|00105158262|2047106|0| |1
6050|20170128|00105153729|2346923|0|1.0000|20
6050|20170128|00105153729|2346923|0| |1
6050|20170128|00105158812|2346923|0|1.0000|20
6050|20170128|00105157637|2346923|0|1.0000|20
6050|20170128|00105157637|2346923|0| |1
6050|20170128|00105153873|2661836|0|1.0000|20
6050|20170128|00105153873|2661836|0| |1
6050|20170128|00105156299|2346923|0|1.0000|20
6050|20170128|00105156299|2346923|0| |1
6050|20170128|00105159452|2654343|0| |1
6050|20170128|00105159144|2590441|0|1.0000|20
6050|20170128|00105156352|2346923|0|1.0000|20
6050|20170128|00105157340|2346923|0|1.0000|20
6050|20170128|00105157340|2346923|0| |1
6050|20170128|00105157125|2346923|0|1.0000|20
6050|20170128|00105157125|2346923|0| |1
6050|20170128|00105158622|2346923|0|1.0000|20
6050|20170128|00105158622|2346923|0| |1
6050|20170128|00105157449|2346923|0|1.0000|20
6050|20170128|00105155796|2346923|0|1.0000|20
6050|20170128|00105155796|2346923|0| |1
6050|20170128|00105144755|2369064|0|1.0000|20
